Time (s),Distance (m)
0.02,1.03
0.04,1.03
0.06,1.04
0.08,1.06
0.1,1.07
0.13,1.09
0.14,1.1
0.17,1.11
0.18,1.14
0.21,1.15
0.22,1.16
0.24,1.16
0.26,1.18
0.28,1.17
0.3,1.18
0.32,1.19
0.34,1.2
0.37,1.2
0.38,1.2
0.4,1.22
0.42,1.22
0.44,1.23
0.46,1.24
0.48,1.24
0.5,1.25
0.52,1.25
0.54,1.24
0.56,1.25
0.58,1.26
0.61,1.27
0.62,1.28
0.64,1.28
0.67,1.29
0.68,1.29
0.71,1.3
0.73,1.3
0.74,1.31
0.76,1.31
0.78,1.33
0.81,1.33
0.82,1.33
0.84,1.36
0.86,1.38
0.88,1.4
0.9,1.4
0.92,1.43
0.94,1.45
0.96,1.46
0.98,1.46
1.0,1.48
1.02,1.49
1.04,1.51
1.06,1.53
1.08,1.54
1.1,1.55
1.13,1.55
1.14,1.55
1.16,1.57
1.18,1.59
1.2,1.61
1.22,1.62
1.24,1.63
1.26,1.65
1.29,1.65
1.3,1.66
1.32,1.68
1.34,1.68
1.36,1.67
1.38,1.69
1.4,1.69
1.42,1.7
1.44,1.7
1.46,1.71
1.49,1.72
1.5,1.73
1.52,1.73
1.54,1.74
1.56,1.74
1.58,1.75
1.61,1.75
1.62,1.76
1.64,1.76
1.66,1.77
1.68,1.78
1.7,1.79
1.72,1.8
1.74,1.81
1.76,1.81
1.78,1.82
1.81,1.84
1.82,1.85
1.85,1.87
1.86,1.87
1.88,1.89
1.9,1.88
1.92,1.9
1.94,1.9
1.97,1.91
1.98,1.92
2.01,1.94
2.02,1.95
2.05,1.95
2.06,1.97
2.08,1.99
2.1,2.0
2.12,2.02
2.14,2.03
2.16,2.03
2.18,2.04
2.2,2.08
2.22,2.09
2.25,2.12
2.26,2.13
2.28,2.15
2.3,2.16
2.33,2.17
2.34,2.18
2.37,2.19
2.38,2.2
2.4,2.21
2.42,2.22
2.44,2.22
2.46,2.24
2.49,2.24
2.5,2.26
2.52,2.27
2.54,2.28
2.56,2.29
2.59,2.3
2.6,2.3
2.63,2.31
2.64,2.31
2.66,2.32
2.68,2.32
2.7,2.32
2.73,2.33
2.74,2.34
2.77,2.36
2.78,2.36
2.8,2.38
2.82,2.39
2.84,2.41
2.86,2.42
2.88,2.42
2.91,2.43
2.92,2.43
2.94,2.45
2.97,2.46
2.98,2.46
3.0,2.48
3.02,2.48
3.04,2.5
3.06,2.51
3.08,2.52
3.1,2.53
3.12,2.54
3.14,2.57
3.16,2.57
3.18,2.59
3.2,2.6
3.22,2.61
3.24,2.63
3.26,2.65
3.28,2.65
3.3,2.67
3.33,2.67
3.34,2.69
3.36,2.7
3.38,2.7
3.41,2.71
3.42,2.72
3.44,2.72
3.46,2.73
3.48,2.73
3.5,2.74
3.53,2.75
3.54,2.75
3.56,2.77
3.58,2.77
3.6,2.78
3.62,2.79
3.64,2.79
3.66,2.79
3.68,2.81
3.71,2.82
3.72,2.83
3.74,2.82
3.76,2.84
3.78,2.85
3.81,2.85
3.82,2.86
3.84,2.86
3.86,2.86
3.88,2.88
3.9,2.89
3.92,2.89
3.94,2.9
3.97,2.93
3.98,2.93
4.01,2.94
4.02,2.95
4.04,2.97
4.06,2.97
4.09,2.98
4.1,3.01
4.13,3.01
4.14,3.02
4.16,3.03
4.18,3.04
4.2,3.06
4.22,3.06
4.25,3.07
