Time (s),Distance (m)
7.86,4.93
7.88,4.93
7.9,4.93
7.92,4.96
7.94,4.96
7.96,4.98
7.98,5.0
8.0,5.01
8.02,5.02
8.04,5.01
8.06,5.03
8.08,5.04
8.1,5.05
8.12,5.08
8.14,5.09
8.16,5.11
8.18,5.13
8.2,5.14
8.22,5.15
8.24,5.17
8.27,5.18
8.28,5.19
8.3,5.2
8.32,5.2
8.34,5.22
8.36,5.22
8.38,5.23
8.4,5.24
8.42,5.25
8.44,5.24
8.46,5.25
8.48,5.26
8.5,5.29
8.52,5.28
8.54,5.31
8.56,5.31
8.58,5.3
8.6,5.34
8.62,5.34
8.64,5.36
8.66,5.38
8.68,5.37
8.7,5.38
8.72,5.39
8.74,5.4
8.76,5.43
8.79,5.44
8.8,5.44
8.82,5.45
8.84,5.47
8.86,5.49
8.88,5.51
8.91,5.51
8.92,5.52
8.94,5.54
8.96,5.56
8.98,5.56
9.0,5.57
9.02,5.61
9.04,5.62
9.06,5.63
9.08,5.64
9.1,5.66
9.12,5.67
9.14,5.68
9.16,5.68
9.18,5.71
9.2,5.72
9.22,5.73
9.24,5.74
9.26,5.76
9.28,5.76
9.3,5.76
9.32,5.77
9.34,5.78
9.36,5.79
9.38,5.79
9.4,5.79
9.42,5.8
9.44,5.81
9.46,5.84
9.48,5.84
9.51,5.85
9.52,5.85
9.54,5.87
9.56,5.88
9.58,5.91
9.6,5.91
9.62,5.92
9.64,5.92
9.66,5.93
9.68,5.96
9.7,5.97
9.72,6.0
9.74,5.99
9.76,6.01
9.78,6.02
9.8,6.04
9.82,6.04
9.84,6.04
9.86,6.07
9.88,6.09
9.9,6.08
9.92,6.11
9.94,6.12
9.96,6.12
9.98,6.16
10.0,6.16
10.02,6.16
10.04,6.18
10.06,6.17
10.08,6.19
10.1,6.21
10.12,6.2
10.14,6.22
10.16,6.22
10.18,6.24
10.2,6.25
10.22,6.25
10.24,6.27
10.26,6.3
10.28,6.31
10.3,6.32
10.32,6.31
10.34,6.34
10.36,6.36
10.38,6.37
10.4,6.37
10.42,6.39
10.44,6.38
10.46,6.38
10.48,6.39
10.5,6.43
10.52,6.43
10.54,6.44
10.56,6.45
10.58,6.46
10.6,6.49
10.62,6.49
10.64,6.5
10.66,6.54
10.68,6.54
10.7,6.55
10.72,6.55
10.74,6.58
10.76,6.61
10.78,6.61
10.8,6.64
10.82,6.65
10.84,6.65
10.86,6.68
10.88,6.68
10.9,6.69
10.92,6.69
10.94,6.71
10.96,6.72
10.98,6.74
11.0,6.74
11.02,6.75
11.04,6.77
11.06,6.76
11.08,6.79
11.1,6.77
11.12,6.79
11.14,6.79
11.16,6.79
11.18,6.81
11.2,6.85
11.22,6.84
11.24,6.86
11.26,6.86
11.28,6.88
11.3,6.89
11.32,6.92
11.34,6.9
11.36,6.92
11.38,6.91
11.4,6.96
11.43,6.97
11.44,6.99
11.46,6.99
11.48,7.01
11.5,7.03
11.52,7.05
11.54,7.06
11.56,7.04
11.58,7.08
11.6,7.1
11.62,7.12
11.64,7.12
11.66,7.13
11.68,7.14
11.7,7.16
11.72,7.16
11.74,7.19
11.76,7.19
11.78,7.21
11.8,7.22
11.82,7.23
11.84,7.23
11.86,7.25
11.88,7.24
11.9,7.26
11.92,7.27
11.94,7.29
11.96,7.28
11.98,7.3
12.0,7.31
12.02,7.33
12.04,7.34
12.06,7.34
12.08,7.35
12.1,7.35
12.12,7.37
12.14,7.39
12.16,7.39
12.18,7.4
12.2,7.41
12.22,7.43
12.24,7.44
12.26,7.45
12.28,7.47
12.3,7.48
12.32,7.48
12.34,7.49
12.36,7.52
12.38,7.53
12.4,7.55
12.42,7.57
12.44,7.57
12.46,7.6
12.48,7.6
12.5,7.61
12.52,7.65
12.54,7.65
12.56,7.66
12.58,7.66
12.6,7.69
12.62,7.69
12.64,7.72
12.66,7.71
12.68,7.71
12.7,7.73
12.72,7.74
12.74,7.75
12.76,7.74
12.78,7.76
12.8,7.78
12.82,7.79
12.84,7.82
12.86,7.82
12.88,7.83
12.9,7.83
12.92,7.86
12.94,7.85
12.96,7.86
12.98,7.88
13.0,7.87
13.02,7.9
13.04,7.92
13.06,7.91
13.08,7.92
13.1,7.95
13.12,7.94
13.14,7.96
13.16,8.0
13.18,7.98
13.2,8.02
13.22,8.02
13.24,8.04
13.26,8.04
13.28,8.09
13.3,8.1
13.32,8.1
13.34,8.13
13.36,8.15
13.38,8.16
13.4,8.17
13.42,8.18
13.44,8.18
13.46,8.2
13.48,8.21
13.5,8.23
13.52,8.22
13.54,8.25
13.56,8.26
13.58,8.27
13.6,8.27
13.63,8.3
13.64,8.28
13.66,8.31
13.68,8.34
13.7,8.33
13.72,8.36
13.74,8.35
13.76,8.34
13.78,8.36
13.8,8.36
13.82,8.38
13.84,8.41
13.86,8.42
13.88,8.42
13.9,8.44
13.92,8.45
13.94,8.46
13.96,8.46
13.98,8.49
14.0,8.52
14.02,8.53
14.04,8.53
14.06,8.56
14.08,8.58
14.1,8.57
14.12,8.58
14.15,8.59
14.16,8.64
14.18,8.64
14.2,8.64
14.22,8.69
14.24,8.68
14.26,8.69
14.28,8.7
14.3,8.73
