Time (s),Distance (m)
6.58,3.69
6.61,3.7
6.62,3.71
6.64,3.72
6.66,3.73
6.69,3.74
6.7,3.75
6.72,3.76
6.74,3.76
6.77,3.78
6.78,3.79
6.81,3.82
6.82,3.82
6.84,3.84
6.86,3.84
6.89,3.87
6.9,3.88
6.93,3.87
6.94,3.89
6.97,3.92
6.98,3.92
7.01,3.93
7.02,3.94
7.05,3.96
7.06,3.97
7.09,3.95
7.1,3.96
7.13,3.98
7.14,3.98
7.17,3.98
7.18,3.99
7.2,4.0
7.22,4.01
7.25,4.01
7.26,4.02
7.29,4.03
7.3,4.04
7.33,4.04
7.34,4.05
7.36,4.07
7.38,4.07
7.4,4.08
7.42,4.1
7.44,4.1
7.46,4.11
7.49,4.1
7.5,4.11
7.53,4.12
7.54,4.13
7.57,4.14
7.58,4.15
7.61,4.15
7.62,4.16
7.65,4.18
7.66,4.18
7.69,4.2
7.7,4.21
7.72,4.22
7.74,4.24
7.77,4.23
7.78,4.24
7.8,4.26
7.82,4.28
7.85,4.28
7.86,4.3
7.88,4.34
7.9,4.33
7.93,4.34
7.94,4.35
7.96,4.36
7.98,4.37
8.0,4.37
8.02,4.4
8.05,4.41
8.06,4.43
8.09,4.42
8.1,4.43
8.12,4.45
8.14,4.46
8.17,4.46
8.18,4.46
8.21,4.46
8.22,4.48
8.24,4.5
8.26,4.48
8.28,4.51
8.31,4.52
8.33,4.54
8.34,4.53
8.37,4.55
8.38,4.58
8.4,4.57
8.42,4.58
8.45,4.58
8.46,4.59
8.49,4.6
8.5,4.59
8.52,4.61
8.54,4.63
8.57,4.62
8.58,4.64
8.61,4.65
8.62,4.66
8.65,4.67
8.66,4.68
8.69,4.7
8.7,4.69
8.72,4.7
8.74,4.72
8.77,4.74
8.78,4.74
8.81,4.76
8.82,4.77
8.84,4.8
8.86,4.78
8.89,4.82
8.9,4.83
8.92,4.85
8.94,4.86
8.97,4.87
8.98,4.88
9.01,4.88
9.02,4.89
9.05,4.93
9.06,4.93
9.08,4.93
9.1,4.94
9.13,4.96
9.14,4.95
9.17,4.98
9.18,4.98
9.2,4.99
9.22,5.01
9.24,5.0
9.26,5.01
9.29,5.04
9.3,5.03
9.33,5.06
9.34,5.03
9.37,5.06
9.38,5.06
9.4,5.06
9.42,5.07
9.44,5.07
9.46,5.08
9.49,5.09
9.5,5.11
9.53,5.1
9.54,5.12
9.57,5.12
9.58,5.13
9.6,5.12
9.62,5.13
9.64,5.14
9.66,5.15
9.69,5.15
9.7,5.16
9.73,5.18
9.74,5.18
9.77,5.2
9.78,5.21
9.81,5.21
9.82,5.21
9.85,5.23
9.86,5.23
9.89,5.23
9.9,5.26
9.93,5.27
9.94,5.28
9.96,5.28
9.98,5.31
10.01,5.32
10.02,5.32
10.05,5.34
10.06,5.36
10.08,5.36
10.1,5.37
10.13,5.41
10.14,5.41
10.17,5.42
10.18,5.43
10.21,5.44
10.22,5.45
10.24,5.45
10.26,5.48
10.29,5.46
10.3,5.48
10.32,5.48
10.34,5.51
10.36,5.51
10.38,5.51
10.4,5.53
10.42,5.53
10.45,5.55
10.46,5.54
10.48,5.55
10.5,5.55
10.52,5.57
10.54,5.56
10.57,5.6
10.58,5.57
10.61,5.6
10.62,5.62
10.65,5.62
10.66,5.61
10.68,5.63
10.7,5.65
10.73,5.65
10.74,5.66
10.77,5.67
10.78,5.66
10.8,5.7
10.82,5.71
10.85,5.7
10.86,5.73
10.88,5.74
10.9,5.75
10.93,5.74
10.94,5.76
10.97,5.78
10.98,5.78
11.01,5.79
11.02,5.8
11.04,5.81
11.06,5.84
11.08,5.85
11.1,5.86
11.12,5.85
11.14,5.89
11.16,5.89
11.18,5.91
11.21,5.91
11.22,5.9
11.24,5.93
11.26,5.95
11.29,5.96
11.3,5.95
11.32,5.97
11.34,5.98
11.37,6.0
11.38,5.99
11.4,6.0
11.42,6.02
11.44,6.03
11.46,6.03
11.49,6.05
11.5,6.04
11.52,6.07
11.54,6.06
11.56,6.08
11.58,6.09
11.61,6.09
11.62,6.1
11.65,6.12
11.66,6.13
11.69,6.14
11.7,6.15
11.73,6.16
11.74,6.15
11.77,6.16
11.78,6.18
11.81,6.2
11.82,6.21
11.85,6.23
11.86,6.23
11.88,6.24
11.9,6.26
11.92,6.26
11.94,6.3
11.96,6.29
11.98,6.32
12.01,6.33
12.02,6.34
12.04,6.35
12.06,6.35
12.09,6.39
12.1,6.4
12.12,6.41
12.14,6.42
12.17,6.44
12.18,6.46
12.21,6.45
12.22,6.46
12.24,6.48
12.26,6.49
12.28,6.49
12.3,6.52
12.33,6.51
12.34,6.53
12.37,6.51
12.38,6.54
12.41,6.54
12.42,6.54
12.44,6.57
12.46,6.57
12.48,6.56
12.5,6.59
12.53,6.57
12.54,6.58
12.56,6.6
12.59,6.6
12.61,6.61
12.62,6.63
12.65,6.64
12.66,6.65
12.69,6.66
12.7,6.65
12.72,6.69
12.74,6.69
12.76,6.7
12.78,6.73
12.81,6.73
12.82,6.72
12.85,6.74
12.86,6.76
12.89,6.78
12.9,6.77
12.92,6.8
12.94,6.8
12.97,6.82
12.98,6.81
13.0,6.86
13.02,6.86
13.05,6.87
13.06,6.9
13.09,6.9
13.1,6.92
13.13,6.94
13.14,6.94
13.16,6.96
13.18,6.97
13.21,6.97
13.22,6.98
13.25,6.99
13.26,7.02
13.28,7.02
13.3,7.03
13.33,7.07
13.34,7.05
13.37,7.07
13.38,7.08
13.4,7.09
13.42,7.09
13.44,7.11
13.46,7.11
13.48,7.11
13.5,7.13
13.53,7.12
13.54,7.15
13.57,7.16
13.58,7.17
13.6,7.18
13.62,7.19
13.64,7.19
13.66,7.2
13.69,7.22
13.7,7.23
13.73,7.24
13.74,7.23
13.77,7.25
13.78,7.26
13.8,7.25
13.82,7.27
13.85,7.29
13.86,7.29
13.89,7.31
13.9,7.33
13.93,7.36
13.94,7.35
13.97,7.37
13.98,7.38
14.01,7.38
14.02,7.4
14.05,7.4
14.06,7.43
14.08,7.43
14.1,7.43
14.13,7.47
14.14,7.46
14.17,7.49
14.18,7.5
14.21,7.51
14.22,7.52
14.24,7.5
14.26,7.53
14.28,7.52
14.3,7.54
14.32,7.55
14.34,7.55
14.37,7.57
14.38,7.57
14.41,7.57
14.42,7.57
14.45,7.58
14.46,7.6
14.48,7.6
14.5,7.61
14.53,7.62
14.54,7.64
14.56,7.64
14.58,7.64
14.61,7.66
14.62,7.66
14.65,7.65
14.66,7.69
14.69,7.72
14.7,7.69
14.72,7.7
14.74,7.72
14.77,7.75
14.78,7.75
14.8,7.77
14.82,7.78
14.85,7.83
14.86,7.81
14.89,7.84
14.9,7.84
14.93,7.87
14.94,7.86
14.96,7.88
14.98,7.89
15.01,7.93
15.02,7.94
15.04,7.93
15.06,7.97
15.08,7.97
15.1,7.96
15.13,7.98
15.14,8.0
15.16,8.0
15.18,8.0
15.2,8.0
15.22,8.02
15.25,8.02
15.26,8.05
15.28,8.03
15.3,8.03
15.33,8.09
15.34,8.07
15.37,8.06
15.38,8.07
15.41,8.1
15.42,8.1
15.44,8.15
15.46,8.13
15.49,8.15
15.5,8.16
15.53,8.17
15.54,8.19
15.57,8.17
15.58,8.2
15.61,8.21
15.62,8.21
15.65,8.2
15.66,8.25
15.69,8.24
15.7,8.23
15.73,8.27
15.74,8.28
15.77,8.3
15.78,8.33
15.81,8.33
15.82,8.33
15.84,8.38
15.86,8.37
15.89,8.38
15.9,8.4
15.92,8.45
15.94,8.45
15.96,8.45
15.98,8.48
16.01,8.49
16.02,8.52
16.05,8.51
16.06,8.52
16.09,8.54
16.1,8.55
16.13,8.56
16.14,8.54
16.16,8.55
16.18,8.54
16.21,8.57
16.22,8.56
16.25,8.58
16.26,8.59
16.28,8.6
16.3,8.57
16.32,8.6
16.34,8.63
16.37,8.61
16.38,8.62
16.41,8.66
16.42,8.66
16.44,8.67
16.46,8.69
16.48,8.69
16.5,8.68
16.53,8.69
16.54,8.72
