Time (s),Distance (m)
0.02,1.05
0.05,1.08
0.06,1.11
0.08,1.11
0.1,1.15
0.12,1.18
0.14,1.22
0.16,1.25
0.18,1.28
0.2,1.3
0.22,1.35
0.24,1.35
0.26,1.4
0.28,1.45
0.3,1.49
0.32,1.52
0.34,1.56
0.36,1.59
0.38,1.61
0.4,1.65
0.42,1.69
0.44,1.7
0.46,1.74
0.48,1.76
0.5,1.8
0.52,1.82
0.54,1.87
0.56,1.9
0.58,1.92
0.6,1.94
0.62,1.97
0.64,2.0
0.66,2.05
0.68,2.07
0.7,2.11
0.72,2.16
0.74,2.18
0.76,2.2
0.78,2.25
0.8,2.29
0.82,2.32
0.84,2.35
0.86,2.4
0.88,2.44
0.9,2.47
0.92,2.5
0.94,2.53
0.96,2.57
0.98,2.59
1.0,2.62
1.02,2.66
1.04,2.7
1.06,2.73
1.08,2.74
1.1,2.76
1.12,2.81
1.14,2.82
1.16,2.84
1.18,2.89
1.2,2.91
1.22,2.95
1.24,2.98
1.26,3.01
1.28,3.04
1.3,3.08
1.32,3.11
1.34,3.15
1.36,3.19
1.38,3.24
1.4,3.27
1.42,3.32
1.44,3.35
1.46,3.37
1.48,3.39
1.5,3.42
1.52,3.48
1.54,3.51
1.56,3.54
1.58,3.58
1.6,3.6
1.62,3.64
1.64,3.66
1.66,3.7
1.68,3.74
1.7,3.79
1.72,3.81
1.74,3.86
1.76,3.92
1.78,3.94
1.8,3.99
1.82,4.01
1.84,4.06
1.86,4.09
1.88,4.14
1.9,4.17
1.92,4.21
1.94,4.23
1.96,4.25
1.98,4.31
2.0,4.34
2.02,4.38
2.04,4.41
2.06,4.44
2.08,4.48
2.1,4.5
2.12,4.55
2.14,4.57
2.16,4.6
2.18,4.64
2.2,4.68
2.22,4.71
2.24,4.74
2.26,4.8
2.28,4.87
2.3,4.9
2.32,4.93
2.34,4.97
2.36,5.02
2.38,5.03
2.4,5.08
2.42,5.12
2.44,5.18
2.46,5.22
2.48,5.23
2.5,5.27
2.52,5.3
2.54,5.34
2.56,5.38
2.58,5.42
2.6,5.44
2.62,5.47
2.64,5.5
2.66,5.53
2.68,5.57
2.7,5.6
2.72,5.63
2.74,5.66
2.76,5.72
2.78,5.76
2.8,5.8
2.82,5.83
2.84,5.88
2.86,5.87
2.88,5.93
2.9,5.97
2.92,6.0
2.94,6.04
2.96,6.08
2.98,6.09
3.0,6.12
3.02,6.16
3.04,6.19
3.06,6.19
3.08,6.24
3.1,6.27
3.12,6.3
3.14,6.29
3.16,6.33
3.18,6.37
3.2,6.4
3.22,6.43
3.24,6.48
3.26,6.51
3.28,6.54
3.3,6.58
3.32,6.59
3.34,6.67
3.36,6.69
3.38,6.76
3.4,6.79
3.42,6.84
3.44,6.89
3.46,6.91
3.48,6.95
3.5,7.0
3.52,7.02
3.54,7.06
3.56,7.11
3.58,7.14
3.6,7.18
3.62,7.17
3.64,7.21
3.66,7.25
3.68,7.27
3.7,7.34
3.72,7.35
3.74,7.35
3.76,7.4
3.78,7.43
3.8,7.49
3.82,7.5
3.84,7.55
3.86,7.59
3.88,7.61
3.9,7.62
3.92,7.66
3.94,7.66
3.96,7.69
3.98,7.71
4.0,7.73
4.02,7.77
4.04,7.8
4.06,7.84
4.08,7.85
4.1,7.89
4.12,7.9
4.14,7.95
4.16,7.96
4.18,8.01
4.2,8.01
4.22,8.07
4.24,8.08
4.26,8.12
4.28,8.14
4.3,8.18
4.32,8.24
4.34,8.28
4.36,8.31
4.38,8.37
4.4,8.4
4.42,8.44
4.44,8.51
4.46,8.51
4.48,8.6
4.5,8.63
4.52,8.64
4.54,8.71
