Time (s),Distance (m)
0.02,1.04
0.04,1.06
0.06,1.09
0.08,1.12
0.1,1.15
0.12,1.19
0.14,1.23
0.16,1.25
0.18,1.28
0.2,1.32
0.22,1.36
0.24,1.37
0.26,1.44
0.28,1.47
0.3,1.5
0.32,1.55
0.34,1.57
0.36,1.6
0.38,1.64
0.4,1.69
0.42,1.71
0.44,1.74
0.46,1.79
0.48,1.82
0.5,1.88
0.52,1.9
0.54,1.92
0.56,1.95
0.58,1.99
0.6,2.02
0.62,2.05
0.64,2.09
0.66,2.14
0.68,2.17
0.7,2.21
0.72,2.24
0.74,2.29
0.76,2.32
0.78,2.36
0.8,2.41
0.82,2.45
0.84,2.49
0.86,2.52
0.88,2.56
0.9,2.59
0.92,2.61
0.94,2.65
0.96,2.7
0.98,2.72
1.0,2.75
1.02,2.8
1.04,2.82
1.06,2.84
1.08,2.87
1.1,2.9
1.12,2.94
1.14,2.96
1.16,3.0
1.18,3.03
1.2,3.05
1.22,3.09
1.24,3.11
1.26,3.15
1.28,3.19
1.3,3.24
1.32,3.27
1.34,3.32
1.36,3.35
1.38,3.38
1.4,3.43
1.42,3.46
1.44,3.49
1.46,3.53
1.48,3.57
1.5,3.61
1.52,3.65
1.54,3.67
1.56,3.72
1.58,3.74
1.6,3.78
1.62,3.81
1.64,3.85
1.66,3.88
1.68,3.92
1.7,3.96
1.72,4.0
1.74,4.04
1.76,4.09
1.78,4.13
1.8,4.17
1.82,4.22
1.84,4.26
1.86,4.28
1.88,4.33
1.9,4.35
1.92,4.39
1.94,4.43
1.96,4.47
1.98,4.49
2.0,4.54
2.02,4.58
2.04,4.6
2.06,4.65
2.08,4.67
2.1,4.7
2.12,4.74
2.14,4.77
2.16,4.83
2.18,4.85
2.2,4.89
2.22,4.93
2.24,4.97
2.26,5.0
2.28,5.04
2.3,5.08
2.32,5.14
2.34,5.17
2.36,5.2
2.38,5.26
2.4,5.26
2.42,5.31
2.44,5.35
2.46,5.37
2.48,5.44
2.5,5.47
2.52,5.49
2.54,5.53
2.56,5.55
2.58,5.58
2.6,5.61
2.62,5.64
2.64,5.68
2.66,5.72
2.68,5.75
2.7,5.8
2.72,5.81
2.74,5.84
2.76,5.88
2.78,5.93
2.8,5.97
2.82,6.01
2.84,6.06
2.86,6.09
2.88,6.12
2.9,6.16
2.92,6.18
2.94,6.24
2.96,6.28
2.98,6.31
3.0,6.34
3.02,6.38
3.04,6.41
3.06,6.43
3.08,6.48
3.1,6.46
3.12,6.5
3.14,6.53
3.16,6.58
3.18,6.57
3.2,6.62
3.22,6.65
3.24,6.69
3.26,6.73
3.28,6.78
3.3,6.8
3.32,6.86
3.34,6.89
3.36,6.94
3.38,6.98
3.4,7.01
3.42,7.06
3.44,7.12
3.46,7.14
3.48,7.2
3.5,7.24
3.52,7.25
3.54,7.33
3.56,7.32
3.58,7.35
3.6,7.39
3.62,7.4
3.64,7.42
3.66,7.46
3.68,7.46
3.7,7.52
3.72,7.55
3.74,7.55
3.76,7.62
3.78,7.64
3.8,7.68
3.82,7.77
3.84,7.79
3.86,7.81
3.88,7.85
3.9,7.9
3.92,7.92
3.94,7.96
3.96,8.0
3.98,8.02
4.0,8.05
4.02,8.07
4.04,8.11
4.06,8.1
4.08,8.15
4.1,8.16
4.12,8.23
4.14,8.25
4.16,8.25
4.18,8.29
4.2,8.33
4.22,8.35
4.24,8.38
4.26,8.43
4.28,8.46
4.3,8.51
4.32,8.55
4.34,8.6
4.36,8.64
4.38,8.68
4.4,8.7
