Time (s),Distance (m)
4.89,6.06
4.9,6.06
4.93,6.08
4.94,6.11
4.96,6.13
4.98,6.16
5.01,6.17
5.02,6.18
5.05,6.21
5.06,6.2
5.09,6.22
5.1,6.25
5.13,6.27
5.14,6.27
5.16,6.31
5.18,6.33
5.2,6.32
5.22,6.35
5.25,6.35
5.26,6.38
5.29,6.4
5.3,6.41
5.32,6.44
5.34,6.46
5.37,6.47
5.38,6.5
5.41,6.53
5.42,6.55
5.45,6.56
5.46,6.6
5.48,6.64
5.5,6.66
5.53,6.68
5.54,6.7
5.57,6.73
5.58,6.73
5.6,6.77
5.62,6.78
5.64,6.81
5.66,6.84
5.68,6.85
5.7,6.9
5.73,6.9
5.74,6.93
5.76,6.93
5.78,6.96
5.8,7.0
5.82,7.0
5.85,7.02
5.86,7.05
5.89,7.07
5.9,7.05
5.93,7.1
5.94,7.09
5.97,7.12
5.98,7.16
6.01,7.18
6.02,7.18
6.04,7.22
6.06,7.25
6.09,7.28
6.1,7.31
6.13,7.35
6.14,7.33
6.17,7.38
6.18,7.38
6.21,7.44
6.22,7.44
6.25,7.48
6.26,7.46
6.28,7.49
6.3,7.51
6.32,7.53
6.34,7.53
6.37,7.57
6.38,7.59
6.4,7.59
6.42,7.59
6.44,7.61
6.46,7.63
6.49,7.64
6.5,7.67
6.53,7.69
6.54,7.68
6.57,7.7
6.58,7.71
6.6,7.74
6.62,7.78
6.64,7.79
6.66,7.81
6.68,7.82
6.7,7.87
6.73,7.88
6.74,7.92
6.76,7.94
6.78,7.95
6.81,8.0
6.82,8.01
6.85,8.01
6.86,8.02
6.89,8.07
6.9,8.1
6.93,8.11
6.94,8.15
6.97,8.21
6.98,8.19
7.0,8.2
7.02,8.24
7.05,8.26
7.06,8.28
7.09,8.31
7.1,8.34
7.13,8.37
7.14,8.36
7.16,8.38
7.18,8.39
7.21,8.4
7.22,8.41
7.25,8.46
7.26,8.46
7.28,8.47
7.3,8.49
7.32,8.5
7.34,8.53
7.36,8.56
7.38,8.56
7.41,8.6
7.42,8.62
7.45,8.65
7.46,8.65
7.49,8.68
7.5,8.71
7.52,8.73
