Time (s),Distance (m)
0.02,1.03
0.04,1.06
0.06,1.09
0.08,1.11
0.1,1.12
0.12,1.14
0.14,1.18
0.17,1.22
0.18,1.24
0.2,1.25
0.22,1.28
0.25,1.31
0.26,1.34
0.29,1.36
0.3,1.37
0.33,1.41
0.34,1.43
0.37,1.47
0.38,1.48
0.4,1.51
0.42,1.53
0.44,1.57
0.46,1.59
0.49,1.61
0.5,1.62
0.52,1.65
0.54,1.68
0.56,1.7
0.58,1.71
0.6,1.72
0.62,1.75
0.64,1.78
0.66,1.8
0.69,1.83
0.7,1.86
0.72,1.89
0.74,1.92
0.76,1.95
0.78,1.98
0.8,2.01
0.82,2.04
0.84,2.06
0.86,2.08
0.88,2.1
0.9,2.13
0.92,2.15
0.94,2.18
0.97,2.21
0.98,2.22
1.0,2.24
1.02,2.27
1.04,2.3
1.06,2.31
1.08,2.33
1.1,2.34
1.12,2.36
1.14,2.39
1.16,2.42
1.18,2.44
1.2,2.46
1.22,2.48
1.25,2.51
1.26,2.51
1.29,2.54
1.3,2.56
1.32,2.58
1.34,2.6
1.37,2.63
1.38,2.65
1.4,2.69
1.42,2.71
1.44,2.75
1.46,2.77
1.48,2.79
1.5,2.81
1.52,2.84
1.54,2.85
1.57,2.87
1.58,2.88
1.6,2.92
1.62,2.92
1.64,2.96
1.66,2.98
1.68,3.01
1.7,3.02
1.72,3.04
1.74,3.05
1.76,3.08
1.78,3.09
1.81,3.12
1.82,3.13
1.84,3.14
1.86,3.16
1.88,3.2
1.9,3.22
1.92,3.25
1.94,3.27
1.96,3.29
1.98,3.32
2.0,3.35
2.02,3.38
2.04,3.4
2.06,3.42
2.08,3.44
2.1,3.48
2.12,3.5
2.14,3.53
2.16,3.55
2.18,3.57
2.2,3.61
2.22,3.63
2.24,3.64
2.26,3.65
2.28,3.69
2.3,3.7
2.32,3.72
2.34,3.75
2.37,3.77
2.38,3.76
2.4,3.8
2.42,3.81
2.45,3.83
2.46,3.85
2.48,3.88
2.5,3.9
2.52,3.93
2.54,3.95
2.56,3.98
2.58,4.0
2.6,4.03
2.62,4.04
2.64,4.08
2.66,4.1
2.69,4.16
2.7,4.16
2.72,4.18
2.74,4.21
2.76,4.25
2.78,4.28
2.8,4.29
2.82,4.32
2.84,4.34
2.86,4.36
2.88,4.38
2.9,4.41
2.92,4.44
2.94,4.45
2.96,4.49
2.98,4.51
3.0,4.54
3.02,4.55
3.04,4.56
3.06,4.58
3.08,4.63
3.1,4.65
3.13,4.66
3.14,4.7
3.17,4.72
3.18,4.73
3.21,4.78
3.22,4.78
3.24,4.83
3.26,4.85
3.28,4.87
3.3,4.9
3.32,4.92
3.34,4.94
3.36,4.98
3.38,4.98
3.4,5.03
3.42,5.03
3.44,5.05
3.46,5.08
3.48,5.08
3.5,5.11
3.52,5.15
3.54,5.16
3.57,5.18
3.58,5.18
3.6,5.19
3.62,5.21
3.64,5.22
3.66,5.25
3.68,5.26
3.7,5.28
3.72,5.31
3.74,5.32
3.76,5.34
3.78,5.35
3.8,5.37
3.82,5.41
3.84,5.41
3.86,5.46
3.88,5.49
3.9,5.5
3.92,5.52
3.94,5.57
3.96,5.58
3.98,5.61
4.0,5.64
4.02,5.66
4.04,5.69
4.06,5.72
4.08,5.74
4.1,5.75
4.12,5.78
4.14,5.8
4.16,5.82
4.18,5.85
4.2,5.86
4.22,5.88
4.24,5.91
4.26,5.92
4.28,5.94
4.3,5.99
4.32,5.99
4.34,6.0
4.36,6.01
4.38,6.04
4.4,6.06
4.42,6.09
4.44,6.1
4.46,6.13
4.49,6.15
4.5,6.19
4.52,6.19
4.54,6.2
4.56,6.28
4.58,6.27
4.6,6.32
4.62,6.32
4.64,6.35
4.66,6.4
4.68,6.4
4.7,6.41
4.72,6.45
4.74,6.45
4.76,6.48
4.78,6.51
4.8,6.53
4.82,6.56
4.84,6.53
4.86,6.56
4.88,6.58
4.9,6.58
4.93,6.6
4.94,6.63
4.96,6.64
4.98,6.66
5.0,6.66
5.02,6.71
5.04,6.7
5.06,6.73
5.08,6.76
5.1,6.77
5.12,6.79
5.14,6.82
5.16,6.84
5.18,6.87
5.21,6.91
5.22,6.96
5.24,6.98
5.26,6.99
5.28,7.05
5.3,7.04
5.32,7.07
5.34,7.09
5.36,7.12
5.38,7.18
5.4,7.18
5.42,7.2
5.44,7.21
5.46,7.24
5.48,7.27
5.5,7.3
5.52,7.33
5.54,7.33
5.56,7.38
5.58,7.37
5.61,7.39
5.62,7.4
5.64,7.45
5.66,7.45
5.68,7.47
5.7,7.5
5.72,7.5
5.74,7.51
5.76,7.54
5.78,7.55
5.8,7.6
5.82,7.59
5.84,7.6
5.86,7.63
5.88,7.64
5.9,7.66
5.92,7.69
5.94,7.72
5.96,7.72
5.98,7.74
6.0,7.76
6.02,7.81
6.05,7.8
6.06,7.83
6.08,7.85
6.1,7.87
6.12,7.85
6.14,7.89
6.16,7.91
6.18,7.93
6.2,7.95
6.22,7.97
6.24,7.98
6.26,7.95
6.28,7.99
6.3,8.01
6.32,8.03
6.34,8.07
6.36,8.09
6.38,8.1
6.41,8.16
6.42,8.16
6.44,8.16
6.46,8.22
6.48,8.25
6.5,8.23
6.52,8.3
6.54,8.31
6.57,8.38
6.58,8.37
6.6,8.4
6.62,8.43
6.64,8.48
6.66,8.48
6.68,8.5
6.7,8.53
6.72,8.57
6.74,8.6
6.76,8.6
6.78,8.65
6.8,8.66
6.82,8.67
6.84,8.72
