Time (s),Distance (m)
6.24,6.87
6.26,6.87
6.28,6.93
6.3,6.94
6.32,6.95
6.34,6.98
6.36,7.0
6.38,7.01
6.4,7.02
6.42,7.05
6.44,7.06
6.47,7.1
6.48,7.11
6.5,7.12
6.52,7.14
6.54,7.17
6.56,7.21
6.58,7.2
6.6,7.23
6.62,7.26
6.64,7.26
6.66,7.3
6.68,7.3
6.7,7.34
6.72,7.36
6.75,7.37
6.76,7.4
6.78,7.42
6.8,7.45
6.82,7.47
6.84,7.48
6.87,7.51
6.88,7.52
6.9,7.56
6.92,7.55
6.95,7.59
6.96,7.59
6.98,7.62
7.0,7.62
7.03,7.63
7.04,7.65
7.07,7.68
7.08,7.68
7.1,7.7
7.12,7.74
7.14,7.74
7.16,7.75
7.18,7.78
7.2,7.8
7.22,7.83
7.24,7.86
7.27,7.87
7.28,7.88
7.31,7.91
7.32,7.95
7.34,7.95
7.36,7.98
7.38,7.99
7.4,8.04
7.42,8.02
7.44,8.08
7.46,8.08
7.48,8.09
7.5,8.11
7.52,8.13
7.55,8.17
7.56,8.18
7.58,8.19
7.6,8.23
7.62,8.23
7.64,8.27
7.66,8.29
7.68,8.31
7.7,8.32
7.72,8.35
7.74,8.36
7.76,8.4
7.78,8.39
7.8,8.42
7.82,8.43
7.84,8.45
7.86,8.47
7.88,8.51
7.9,8.51
7.92,8.53
7.94,8.55
7.96,8.58
7.98,8.6
8.0,8.63
8.02,8.64
8.04,8.63
8.06,8.69
8.08,8.72
8.1,8.71
