Time (s),Distance (m)
7.42,5.51
7.44,5.5
7.46,5.51
7.48,5.54
7.5,5.53
7.52,5.55
7.55,5.57
7.56,5.57
7.58,5.6
7.6,5.63
7.62,5.61
7.64,5.62
7.66,5.64
7.68,5.65
7.7,5.66
7.72,5.66
7.74,5.68
7.76,5.69
7.78,5.7
7.8,5.73
7.82,5.73
7.84,5.74
7.86,5.76
7.88,5.77
7.9,5.76
7.92,5.8
7.94,5.78
7.96,5.81
7.98,5.8
8.0,5.82
8.02,5.85
8.04,5.84
8.06,5.86
8.08,5.87
8.1,5.91
8.12,5.92
8.14,5.92
8.16,5.96
8.18,5.95
8.2,5.96
8.22,5.99
8.24,6.02
8.26,6.03
8.28,6.05
8.3,6.05
8.32,6.08
8.34,6.09
8.36,6.1
8.38,6.12
8.4,6.13
8.42,6.14
8.44,6.14
8.46,6.16
8.48,6.16
8.5,6.19
8.52,6.2
8.54,6.19
8.56,6.21
8.58,6.23
8.6,6.23
8.62,6.25
8.64,6.24
8.66,6.26
8.68,6.27
8.7,6.28
8.72,6.29
8.74,6.31
8.76,6.32
8.78,6.33
8.8,6.35
8.82,6.35
8.84,6.35
8.86,6.38
8.88,6.37
8.9,6.4
8.92,6.42
8.94,6.43
8.96,6.46
8.98,6.45
9.0,6.48
9.02,6.49
9.04,6.51
9.06,6.55
9.08,6.55
9.1,6.53
9.12,6.56
9.14,6.58
9.16,6.59
9.18,6.61
9.2,6.64
9.22,6.66
9.24,6.64
9.26,6.67
9.28,6.69
9.3,6.71
9.32,6.72
9.34,6.72
9.36,6.74
9.38,6.75
9.4,6.76
9.42,6.76
9.44,6.78
9.46,6.8
9.48,6.81
9.5,6.81
9.52,6.82
9.54,6.82
9.56,6.83
9.58,6.83
9.6,6.85
9.62,6.88
9.64,6.87
9.66,6.89
9.68,6.89
9.7,6.93
9.72,6.94
9.74,6.93
9.76,6.97
9.79,6.98
9.8,7.0
9.82,7.01
9.84,7.05
9.86,7.03
9.88,7.08
9.9,7.09
9.92,7.08
9.94,7.11
9.96,7.15
9.98,7.15
10.0,7.2
10.02,7.21
10.04,7.2
10.06,7.23
10.08,7.24
10.1,7.24
10.12,7.26
10.14,7.29
10.16,7.28
10.18,7.28
10.2,7.31
10.22,7.29
10.24,7.3
10.26,7.32
10.28,7.35
10.3,7.33
10.32,7.34
10.34,7.35
10.36,7.37
10.38,7.38
10.4,7.37
10.42,7.4
10.44,7.41
10.46,7.42
10.48,7.42
10.5,7.45
10.52,7.46
10.54,7.45
10.56,7.46
10.58,7.5
10.6,7.49
10.62,7.53
10.64,7.52
10.66,7.51
10.68,7.55
10.7,7.57
10.72,7.58
10.74,7.59
10.76,7.61
10.78,7.63
10.8,7.64
10.82,7.67
10.84,7.66
10.86,7.67
10.88,7.7
10.9,7.73
10.92,7.72
10.94,7.75
10.96,7.76
10.98,7.79
11.0,7.8
11.02,7.8
11.04,7.81
11.06,7.81
11.08,7.84
11.1,7.85
11.12,7.86
11.14,7.85
11.16,7.91
11.18,7.88
11.2,7.92
11.22,7.95
11.24,7.92
11.26,7.96
11.28,7.94
11.3,7.98
11.32,8.0
11.34,8.0
11.36,8.0
11.38,8.01
11.4,8.01
11.42,8.04
11.44,8.02
11.46,8.03
11.48,8.06
11.5,8.07
11.52,8.11
11.54,8.11
11.56,8.11
11.58,8.13
11.6,8.13
11.62,8.12
11.64,8.13
11.66,8.13
11.68,8.15
11.7,8.21
11.72,8.2
11.74,8.23
11.76,8.22
11.78,8.23
11.8,8.26
11.82,8.27
11.84,8.27
11.86,8.26
11.88,8.29
11.9,8.29
11.92,8.29
11.94,8.31
11.96,8.3
11.98,8.32
12.0,8.34
12.02,8.33
12.04,8.34
12.06,8.38
12.08,8.36
12.1,8.37
12.12,8.43
12.14,8.39
12.16,8.4
12.18,8.43
12.2,8.45
12.22,8.45
12.24,8.45
12.26,8.46
12.28,8.46
12.3,8.47
12.32,8.5
12.34,8.52
12.36,8.51
12.38,8.52
12.4,8.54
12.42,8.56
12.44,8.57
12.46,8.57
12.48,8.61
12.5,8.62
12.52,8.65
12.54,8.64
12.56,8.67
12.58,8.68
12.6,8.68
12.62,8.71
