Time (s),Distance (m)
0.02,1.05
0.04,1.04
0.06,1.06
0.08,1.07
0.1,1.09
0.12,1.13
0.14,1.16
0.16,1.18
0.18,1.19
0.2,1.21
0.22,1.25
0.24,1.28
0.26,1.3
0.28,1.34
0.3,1.35
0.32,1.37
0.34,1.41
0.36,1.43
0.38,1.45
0.4,1.47
0.42,1.48
0.44,1.5
0.46,1.52
0.48,1.56
0.5,1.58
0.52,1.6
0.54,1.61
0.56,1.65
0.58,1.67
0.6,1.7
0.62,1.71
0.64,1.75
0.66,1.77
0.68,1.79
0.7,1.83
0.72,1.87
0.74,1.9
0.76,1.94
0.78,1.97
0.8,2.0
0.82,2.04
0.84,2.06
0.86,2.08
0.88,2.1
0.9,2.13
0.92,2.18
0.94,2.2
0.96,2.21
0.98,2.24
1.0,2.26
1.02,2.28
1.04,2.32
1.06,2.34
1.08,2.36
1.1,2.39
1.12,2.43
1.14,2.46
1.16,2.49
1.18,2.51
1.2,2.54
1.22,2.56
1.24,2.58
1.26,2.6
1.28,2.64
1.3,2.67
1.32,2.71
1.34,2.73
1.36,2.77
1.38,2.79
1.4,2.82
1.42,2.84
1.44,2.86
1.46,2.87
1.48,2.89
1.5,2.92
1.52,2.94
1.54,2.97
1.56,2.99
1.58,3.0
1.6,3.03
1.62,3.05
1.64,3.07
1.66,3.11
1.68,3.12
1.7,3.15
1.72,3.17
1.74,3.21
1.76,3.25
1.78,3.27
1.8,3.31
1.82,3.34
1.84,3.38
1.86,3.4
1.88,3.42
1.9,3.44
1.92,3.46
1.94,3.48
1.96,3.52
1.98,3.54
2.0,3.57
2.02,3.59
2.04,3.62
2.06,3.65
2.08,3.66
2.1,3.69
2.12,3.71
2.14,3.73
2.16,3.76
2.18,3.79
2.2,3.83
2.22,3.85
2.24,3.89
2.26,3.92
2.28,3.95
2.3,3.98
2.32,4.01
2.34,4.04
2.36,4.06
2.38,4.1
2.4,4.13
2.42,4.15
2.44,4.19
2.46,4.21
2.48,4.24
2.5,4.26
2.52,4.27
2.54,4.3
2.56,4.32
2.58,4.33
2.6,4.36
2.62,4.39
2.64,4.41
2.66,4.43
2.68,4.46
2.7,4.49
2.72,4.53
2.74,4.56
2.76,4.58
2.78,4.62
2.8,4.64
2.82,4.68
2.84,4.71
2.86,4.74
2.88,4.78
2.9,4.81
2.92,4.83
2.94,4.86
2.96,4.89
2.98,4.91
3.0,4.94
3.02,4.96
3.04,4.98
3.06,5.0
3.08,5.05
3.1,5.06
3.12,5.1
3.14,5.11
3.16,5.15
3.18,5.18
3.2,5.2
3.22,5.22
3.24,5.26
3.26,5.3
3.28,5.3
3.3,5.35
3.32,5.36
3.34,5.42
3.36,5.44
3.38,5.47
3.4,5.5
3.42,5.52
3.44,5.55
3.46,5.57
3.48,5.61
3.5,5.63
3.52,5.65
3.54,5.67
3.56,5.72
3.58,5.74
3.6,5.77
3.62,5.78
3.64,5.81
3.66,5.84
3.68,5.87
3.7,5.89
3.72,5.92
3.74,5.96
3.76,5.99
3.78,6.0
3.8,6.05
3.82,6.06
3.84,6.11
3.86,6.13
3.88,6.16
3.9,6.18
3.92,6.2
3.94,6.22
3.96,6.26
3.98,6.28
4.0,6.3
4.02,6.34
4.04,6.37
4.06,6.39
4.08,6.41
4.1,6.43
4.12,6.44
4.14,6.47
4.16,6.49
4.18,6.53
4.2,6.54
4.22,6.57
4.24,6.61
4.26,6.66
4.28,6.69
4.3,6.72
4.32,6.75
4.34,6.76
4.36,6.78
4.38,6.81
4.4,6.84
4.42,6.86
4.44,6.88
4.46,6.92
4.48,6.93
4.5,6.98
4.52,7.01
4.54,7.01
4.56,7.05
4.58,7.08
4.6,7.09
4.62,7.1
4.64,7.15
4.66,7.18
4.68,7.18
4.7,7.23
4.72,7.23
4.74,7.28
4.76,7.29
4.78,7.32
4.8,7.35
4.82,7.38
4.84,7.4
4.86,7.44
4.88,7.48
4.9,7.49
4.92,7.52
4.94,7.57
4.96,7.55
4.98,7.6
5.0,7.63
5.02,7.64
5.04,7.67
5.06,7.69
5.08,7.72
5.1,7.74
5.12,7.77
5.14,7.82
5.16,7.8
5.18,7.84
5.2,7.87
5.22,7.91
5.24,7.91
5.26,7.96
5.28,7.97
5.3,8.0
5.32,8.02
5.34,8.05
5.36,8.06
5.38,8.11
5.4,8.14
5.42,8.15
5.44,8.17
5.46,8.21
5.48,8.24
5.5,8.25
5.52,8.28
5.54,8.29
5.56,8.32
5.58,8.34
5.6,8.38
5.62,8.4
5.64,8.4
5.66,8.41
5.68,8.5
5.7,8.48
5.72,8.52
5.74,8.51
5.76,8.55
5.78,8.55
5.8,8.56
5.82,8.59
5.84,8.63
5.86,8.68
5.88,8.69
