Time (s),Distance (m)
4.86,5.13
4.88,5.15
4.9,5.16
4.93,5.18
4.94,5.21
4.96,5.22
4.98,5.22
5.0,5.26
5.02,5.27
5.04,5.28
5.06,5.31
5.08,5.34
5.1,5.32
5.12,5.36
5.14,5.37
5.16,5.37
5.18,5.39
5.2,5.41
5.22,5.44
5.25,5.47
5.26,5.48
5.28,5.49
5.3,5.52
5.32,5.52
5.34,5.52
5.36,5.54
5.38,5.56
5.4,5.58
5.42,5.58
5.44,5.59
5.46,5.61
5.49,5.63
5.5,5.66
5.52,5.65
5.54,5.68
5.57,5.71
5.58,5.7
5.6,5.74
5.62,5.75
5.64,5.78
5.66,5.79
5.68,5.81
5.7,5.83
5.72,5.86
5.74,5.87
5.76,5.88
5.78,5.9
5.8,5.92
5.82,5.95
5.84,5.96
5.86,5.98
5.88,5.97
5.9,5.99
5.92,6.04
5.94,6.04
5.96,6.05
5.98,6.07
6.0,6.07
6.02,6.11
6.04,6.12
6.06,6.13
6.08,6.12
6.1,6.16
6.12,6.16
6.14,6.18
6.17,6.18
6.18,6.22
6.2,6.22
6.22,6.26
6.24,6.26
6.26,6.28
6.28,6.3
6.3,6.33
6.32,6.35
6.34,6.36
6.36,6.38
6.38,6.37
6.41,6.4
6.42,6.45
6.44,6.44
6.46,6.43
6.48,6.48
6.5,6.47
6.52,6.5
6.54,6.5
6.57,6.52
6.58,6.55
6.61,6.55
6.62,6.57
6.64,6.58
6.66,6.6
6.68,6.62
6.7,6.63
6.72,6.64
6.74,6.67
6.76,6.67
6.78,6.66
6.8,6.72
6.82,6.73
6.84,6.73
6.86,6.77
6.88,6.76
6.9,6.8
6.92,6.82
6.94,6.82
6.96,6.85
6.98,6.89
7.0,6.89
7.02,6.92
7.04,6.94
7.06,6.96
7.08,6.96
7.1,6.98
7.12,6.99
7.14,6.99
7.16,7.02
7.18,7.04
7.2,7.04
7.22,7.05
7.24,7.09
7.26,7.08
7.29,7.12
7.3,7.12
7.32,7.14
7.34,7.15
7.36,7.18
7.38,7.2
7.4,7.22
7.42,7.23
7.44,7.25
7.46,7.27
7.48,7.3
7.5,7.3
7.52,7.33
7.54,7.35
7.56,7.37
7.58,7.37
7.6,7.37
7.62,7.42
7.64,7.43
7.66,7.44
7.68,7.46
7.7,7.49
7.72,7.51
7.74,7.53
7.77,7.55
7.78,7.56
7.8,7.57
7.82,7.58
7.84,7.6
7.86,7.62
7.88,7.61
7.9,7.64
7.92,7.67
7.94,7.66
7.96,7.66
7.98,7.7
8.01,7.72
8.02,7.73
8.04,7.75
8.06,7.77
8.09,7.77
8.1,7.81
8.12,7.79
8.14,7.85
8.16,7.85
8.18,7.86
8.2,7.9
8.22,7.9
8.24,7.93
8.26,7.95
8.28,7.96
8.3,7.99
8.32,7.98
8.34,8.03
8.36,8.02
8.38,8.05
8.4,8.03
8.42,8.06
8.44,8.09
8.46,8.08
8.48,8.09
8.5,8.13
8.52,8.16
8.54,8.14
8.56,8.18
8.58,8.17
8.6,8.22
8.62,8.21
8.64,8.26
8.66,8.25
8.68,8.27
8.7,8.31
8.72,8.33
8.74,8.35
8.76,8.39
8.78,8.37
8.8,8.41
8.82,8.44
8.84,8.45
8.86,8.49
8.88,8.48
8.9,8.51
8.92,8.53
8.94,8.53
8.96,8.56
8.98,8.56
9.0,8.56
9.02,8.56
9.04,8.57
9.06,8.57
9.08,8.6
9.1,8.59
9.13,8.61
9.14,8.62
9.16,8.62
9.18,8.64
9.2,8.65
9.22,8.67
9.24,8.69
9.26,8.71
9.28,8.72
