Time (s),Distance (m)
7.42,6.99
7.45,7.0
7.46,7.01
7.49,7.02
7.5,7.05
7.52,7.05
7.54,7.09
7.56,7.09
7.58,7.13
7.6,7.14
7.62,7.13
7.64,7.17
7.66,7.19
7.69,7.2
7.7,7.22
7.72,7.25
7.74,7.24
7.77,7.28
7.78,7.29
7.8,7.3
7.82,7.32
7.84,7.3
7.86,7.34
7.89,7.34
7.9,7.36
7.93,7.37
7.94,7.38
7.96,7.41
7.98,7.4
8.0,7.44
8.02,7.44
8.05,7.46
8.06,7.47
8.08,7.49
8.1,7.49
8.12,7.53
8.14,7.5
8.16,7.55
8.18,7.56
8.2,7.58
8.22,7.57
8.24,7.6
8.26,7.62
8.28,7.66
8.3,7.67
8.32,7.69
8.34,7.7
8.36,7.69
8.38,7.72
8.41,7.73
8.42,7.75
8.45,7.74
8.46,7.79
8.48,7.78
8.5,7.78
8.52,7.81
8.54,7.83
8.56,7.83
8.58,7.84
8.61,7.87
8.62,7.89
8.64,7.9
8.66,7.92
8.68,7.92
8.7,7.94
8.72,7.94
8.74,7.95
8.77,7.98
8.78,8.0
8.8,8.0
8.82,8.02
8.84,8.03
8.86,8.05
8.88,8.08
8.9,8.08
8.92,8.11
8.94,8.14
8.96,8.14
8.98,8.15
9.01,8.18
9.02,8.2
9.05,8.2
9.06,8.22
9.08,8.22
9.1,8.27
9.12,8.27
9.14,8.25
9.16,8.27
9.18,8.28
9.2,8.33
9.22,8.33
9.24,8.35
9.26,8.37
9.29,8.38
9.3,8.37
9.32,8.39
9.34,8.43
9.36,8.43
9.38,8.45
9.4,8.43
9.42,8.47
9.44,8.49
9.46,8.47
9.49,8.48
9.5,8.52
9.52,8.52
9.54,8.54
9.56,8.58
9.58,8.57
9.6,8.61
9.62,8.59
9.65,8.61
9.66,8.64
9.68,8.64
9.7,8.66
9.72,8.68
9.74,8.67
9.77,8.7
