Time (s),Distance (m)
8.5,7.41
8.52,7.46
8.54,7.43
8.56,7.48
8.58,7.47
8.6,7.49
8.62,7.5
8.64,7.53
8.66,7.53
8.68,7.55
8.7,7.56
8.72,7.6
8.74,7.62
8.76,7.61
8.78,7.62
8.8,7.66
8.82,7.67
8.84,7.67
8.86,7.69
8.88,7.71
8.9,7.73
8.92,7.74
8.94,7.75
8.96,7.78
8.98,7.76
9.0,7.79
9.02,7.77
9.04,7.81
9.06,7.83
9.08,7.84
9.1,7.85
9.12,7.86
9.14,7.88
9.16,7.89
9.18,7.88
9.2,7.89
9.22,7.91
9.24,7.94
9.26,7.94
9.28,7.98
9.3,7.98
9.32,7.99
9.34,8.01
9.36,8.02
9.38,8.03
9.4,8.08
9.42,8.06
9.44,8.1
9.46,8.12
9.48,8.12
9.5,8.15
9.52,8.17
9.54,8.18
9.56,8.18
9.58,8.2
9.6,8.21
9.62,8.23
9.64,8.25
9.66,8.24
9.68,8.27
9.7,8.28
9.72,8.28
9.74,8.29
9.76,8.31
9.78,8.34
9.8,8.33
9.82,8.34
9.84,8.38
9.86,8.38
9.88,8.38
9.9,8.44
9.92,8.42
9.94,8.43
9.96,8.47
9.98,8.46
10.0,8.52
10.02,8.52
10.04,8.52
10.06,8.54
10.08,8.56
10.1,8.56
10.12,8.59
10.14,8.6
10.16,8.63
10.18,8.63
10.2,8.64
10.22,8.68
10.24,8.65
10.26,8.68
10.28,8.69
