Time (s),Distance (m)
0.03,1.05
0.04,1.05
0.07,1.08
0.08,1.09
0.11,1.12
0.12,1.14
0.15,1.17
0.16,1.19
0.19,1.22
0.2,1.23
0.23,1.25
0.24,1.27
0.26,1.29
0.28,1.32
0.3,1.34
0.32,1.36
0.34,1.38
0.36,1.41
0.38,1.45
0.4,1.47
0.43,1.47
0.44,1.48
0.46,1.5
0.48,1.52
0.5,1.55
0.52,1.56
0.55,1.59
0.56,1.61
0.58,1.62
0.6,1.65
0.62,1.66
0.64,1.69
0.66,1.7
0.68,1.71
0.71,1.74
0.72,1.76
0.75,1.81
0.76,1.82
0.79,1.84
0.8,1.87
0.83,1.91
0.84,1.94
0.87,1.95
0.88,1.97
0.91,2.0
0.92,2.01
0.94,2.05
0.96,2.06
0.98,2.09
1.0,2.1
1.03,2.16
1.04,2.16
1.07,2.19
1.08,2.21
1.1,2.22
1.12,2.23
1.15,2.26
1.16,2.29
1.18,2.3
1.2,2.31
1.23,2.34
1.24,2.36
1.27,2.4
1.28,2.42
1.31,2.48
1.32,2.48
1.35,2.51
1.36,2.52
1.38,2.54
1.4,2.55
1.42,2.59
1.44,2.6
1.46,2.62
1.48,2.63
1.5,2.66
1.52,2.68
1.55,2.71
1.56,2.72
1.59,2.73
1.6,2.75
1.62,2.76
1.64,2.78
1.66,2.79
1.68,2.8
1.71,2.83
1.72,2.84
1.74,2.84
1.76,2.86
1.78,2.87
1.8,2.9
1.83,2.92
1.84,2.95
1.86,2.97
1.88,2.99
1.9,3.04
1.92,3.06
1.95,3.09
1.96,3.1
1.98,3.11
2.0,3.14
2.02,3.15
2.04,3.17
2.06,3.18
2.08,3.22
2.11,3.24
2.12,3.25
2.15,3.29
2.16,3.31
2.18,3.33
2.2,3.34
2.23,3.36
2.24,3.38
2.27,3.4
2.28,3.4
2.3,3.42
2.32,3.44
2.34,3.45
2.36,3.47
2.38,3.49
2.4,3.51
2.43,3.54
2.44,3.56
2.47,3.59
2.48,3.61
2.51,3.64
2.52,3.66
2.54,3.67
2.56,3.69
2.59,3.7
2.6,3.73
2.63,3.75
2.64,3.75
2.66,3.77
2.68,3.79
2.7,3.81
2.72,3.83
2.74,3.85
2.76,3.88
2.79,3.9
2.8,3.9
2.82,3.93
2.84,3.95
2.87,3.96
2.88,3.98
2.9,3.99
2.92,4.02
2.95,4.03
2.96,4.05
2.99,4.06
3.0,4.08
3.03,4.11
3.04,4.13
3.07,4.17
3.08,4.18
3.11,4.21
3.12,4.23
3.15,4.25
3.16,4.27
3.18,4.28
3.2,4.3
