Time (s),Distance (m)
6.24,7.43
6.26,7.46
6.28,7.48
6.31,7.53
6.32,7.53
6.34,7.54
6.36,7.58
6.38,7.59
6.4,7.61
6.42,7.61
6.44,7.64
6.46,7.69
6.48,7.68
6.5,7.71
6.52,7.72
6.54,7.75
6.56,7.76
6.58,7.78
6.6,7.81
6.62,7.78
6.64,7.82
6.66,7.86
6.68,7.87
6.7,7.89
6.72,7.89
6.74,7.92
6.76,7.95
6.79,7.98
6.8,7.98
6.82,8.0
6.84,8.01
6.86,8.03
6.88,8.07
6.9,8.1
6.92,8.09
6.94,8.15
6.96,8.15
6.98,8.13
7.0,8.17
7.02,8.19
7.04,8.21
7.06,8.23
7.08,8.25
7.1,8.26
7.12,8.28
7.15,8.31
7.16,8.3
7.18,8.32
7.2,8.35
7.22,8.37
7.24,8.41
7.26,8.42
7.28,8.42
7.3,8.42
7.32,8.44
7.34,8.48
7.36,8.49
7.38,8.49
7.4,8.53
7.42,8.52
7.44,8.52
7.46,8.58
7.48,8.61
7.5,8.63
7.52,8.64
7.54,8.65
7.56,8.68
7.59,8.73
