Time (s),Distance (m)
0.02,1.05
0.04,1.07
0.06,1.1
0.08,1.15
0.1,1.18
0.12,1.2
0.14,1.23
0.16,1.26
0.18,1.3
0.2,1.32
0.22,1.34
0.24,1.38
0.26,1.43
0.28,1.45
0.3,1.47
0.32,1.51
0.34,1.56
0.36,1.6
0.38,1.64
0.4,1.68
0.42,1.71
0.44,1.75
0.46,1.78
0.48,1.83
0.5,1.88
0.52,1.91
0.54,1.95
0.56,1.98
0.58,2.03
0.6,2.06
0.62,2.1
0.64,2.14
0.66,2.16
0.68,2.19
0.7,2.23
0.72,2.28
0.74,2.31
0.76,2.34
0.78,2.41
0.8,2.45
0.82,2.49
0.84,2.53
0.86,2.57
0.88,2.6
0.9,2.64
0.92,2.68
0.94,2.71
0.96,2.74
0.98,2.77
1.0,2.82
1.02,2.84
1.04,2.87
1.06,2.93
1.08,2.94
1.1,2.98
1.12,3.03
1.14,3.06
1.16,3.08
1.18,3.1
1.2,3.14
1.22,3.21
1.24,3.22
1.26,3.28
1.28,3.33
1.3,3.36
1.32,3.39
1.34,3.43
1.36,3.47
1.38,3.49
1.4,3.55
1.42,3.6
1.44,3.62
1.46,3.67
1.48,3.71
1.5,3.73
1.52,3.78
1.54,3.82
1.56,3.85
1.58,3.88
1.6,3.95
1.62,3.97
1.64,4.02
1.66,4.04
1.68,4.1
1.7,4.13
1.72,4.18
1.74,4.23
1.76,4.24
1.78,4.29
1.8,4.32
1.82,4.34
1.84,4.39
1.86,4.42
1.88,4.46
1.9,4.51
1.92,4.53
1.94,4.57
1.96,4.63
1.98,4.67
2.0,4.7
2.02,4.74
2.04,4.78
2.06,4.83
2.08,4.88
2.1,4.91
2.12,4.94
2.14,4.99
2.16,5.04
2.18,5.07
2.2,5.11
2.22,5.14
2.24,5.18
2.26,5.22
2.28,5.26
2.3,5.28
2.32,5.31
2.34,5.37
2.36,5.4
2.38,5.44
2.4,5.47
2.42,5.5
2.44,5.54
2.46,5.6
2.48,5.62
2.5,5.67
2.52,5.73
2.54,5.76
2.56,5.8
2.58,5.83
2.6,5.86
2.62,5.89
2.64,5.94
2.66,5.97
2.68,6.03
2.7,6.04
2.72,6.08
2.74,6.13
2.76,6.16
2.78,6.19
2.8,6.24
2.82,6.28
2.84,6.35
2.86,6.35
2.88,6.42
2.9,6.45
2.92,6.48
2.94,6.52
2.96,6.56
2.98,6.61
3.0,6.65
3.02,6.69
3.04,6.72
3.06,6.76
3.08,6.8
3.1,6.84
3.12,6.88
3.14,6.91
3.16,6.97
3.18,6.99
3.2,7.03
3.22,7.06
3.24,7.1
3.26,7.14
3.28,7.18
3.3,7.24
3.32,7.27
3.34,7.31
3.36,7.34
3.38,7.4
3.4,7.4
3.42,7.43
3.44,7.48
3.46,7.52
3.48,7.56
3.5,7.56
3.52,7.6
3.54,7.65
3.57,7.69
3.58,7.72
3.6,7.76
3.62,7.8
3.64,7.84
3.66,7.88
3.68,7.91
3.7,7.93
3.72,7.97
3.74,8.02
3.76,8.03
3.78,8.1
3.8,8.14
3.82,8.18
3.84,8.23
3.86,8.24
3.88,8.28
3.9,8.31
3.92,8.35
3.94,8.39
3.96,8.43
3.98,8.45
4.0,8.49
4.02,8.54
4.04,8.56
4.06,8.59
4.08,8.61
4.1,8.66
4.12,8.68
