Time (s),Distance (m)
0.02,1.02
0.02,1.03
0.04,1.04
0.06,1.04
0.08,1.04
0.1,1.05
0.12,1.05
0.14,1.05
0.16,1.07
0.18,1.07
0.2,1.07
0.22,1.07
0.24,1.09
0.26,1.1
0.28,1.11
0.31,1.11
0.32,1.12
0.34,1.13
0.36,1.12
0.38,1.14
0.4,1.14
0.42,1.14
0.44,1.15
0.46,1.15
0.48,1.16
0.5,1.17
0.52,1.18
0.54,1.18
0.56,1.19
0.58,1.18
0.6,1.19
0.62,1.19
0.64,1.19
0.66,1.18
0.68,1.19
0.7,1.18
0.72,1.19
0.74,1.19
0.76,1.2
0.78,1.19
0.8,1.2
0.82,1.2
0.84,1.21
0.86,1.21
0.88,1.21
0.9,1.21
0.92,1.22
0.95,1.23
0.96,1.23
0.98,1.25
1.0,1.26
1.02,1.26
1.04,1.27
1.06,1.27
1.08,1.27
1.1,1.27
1.12,1.27
1.14,1.27
1.17,1.28
1.18,1.28
1.2,1.29
1.22,1.29
1.24,1.31
1.26,1.31
1.28,1.32
1.3,1.32
1.32,1.33
1.34,1.32
1.36,1.33
1.38,1.33
1.4,1.33
1.42,1.33
1.44,1.34
1.47,1.34
1.48,1.35
1.5,1.35
1.52,1.35
1.54,1.38
1.56,1.38
1.58,1.39
1.6,1.39
1.63,1.4
1.64,1.41
1.66,1.41
1.68,1.43
1.7,1.43
1.72,1.44
1.74,1.44
1.76,1.44
1.78,1.45
1.8,1.46
1.82,1.46
1.84,1.46
1.86,1.47
1.88,1.48
1.9,1.47
1.92,1.47
1.94,1.47
1.96,1.48
1.98,1.48
2.0,1.49
2.03,1.49
2.04,1.51
2.07,1.52
2.08,1.51
2.1,1.52
2.12,1.52
2.14,1.53
2.16,1.54
2.18,1.53
2.2,1.54
2.22,1.54
2.24,1.55
2.26,1.55
2.28,1.55
2.3,1.55
2.32,1.56
2.35,1.57
2.36,1.57
2.38,1.58
2.4,1.57
2.42,1.57
2.44,1.58
2.46,1.58
2.48,1.6
2.5,1.6
2.52,1.6
2.54,1.6
2.56,1.61
2.59,1.62
2.6,1.61
2.62,1.62
2.64,1.63
2.66,1.64
2.68,1.64
2.7,1.65
2.72,1.66
2.74,1.66
2.76,1.66
2.78,1.67
2.8,1.67
2.82,1.67
2.84,1.68
2.86,1.69
2.88,1.69
2.9,1.69
2.92,1.7
2.94,1.7
2.96,1.7
2.98,1.71
3.0,1.72
3.02,1.74
3.04,1.74
3.06,1.74
3.08,1.74
3.1,1.75
3.12,1.75
3.14,1.76
3.16,1.77
3.19,1.78
3.2,1.78
3.22,1.79
3.24,1.8
3.26,1.8
3.28,1.8
3.31,1.81
3.32,1.81
3.34,1.82
3.36,1.83
3.38,1.84
3.4,1.84
3.42,1.85
3.44,1.86
3.46,1.87
3.48,1.87
3.5,1.89
3.52,1.88
3.54,1.9
3.56,1.89
3.58,1.89
3.6,1.91
3.62,1.91
3.64,1.92
3.66,1.92
3.68,1.91
3.7,1.93
3.72,1.92
3.74,1.92
3.76,1.93
3.78,1.94
3.8,1.93
3.82,1.94
3.84,1.94
3.86,1.94
3.88,1.94
3.9,1.96
3.92,1.95
3.94,1.96
3.96,1.95
3.98,1.96
4.0,1.96
4.02,1.97
4.04,1.97
4.06,1.98
4.08,1.97
4.1,1.98
4.12,1.98
4.14,1.98
4.16,2.0
4.18,2.01
4.2,2.01
4.22,2.01
4.24,2.01
4.26,2.01
4.28,2.01
4.3,2.02
4.32,2.03
4.34,2.03
4.36,2.03
4.39,2.04
4.4,2.04
4.42,2.04
4.44,2.05
4.46,2.06
4.48,2.05
4.5,2.07
4.52,2.08
4.54,2.07
4.56,2.08
4.58,2.1
4.6,2.11
4.62,2.1
4.64,2.12
4.66,2.13
4.68,2.13
4.7,2.14
