Time (s),Distance (m)
0.0,1.01
0.02,1.04
0.05,1.04
0.06,1.05
0.08,1.06
0.1,1.08
0.12,1.09
0.14,1.11
0.16,1.13
0.18,1.13
0.2,1.15
0.22,1.16
0.24,1.17
0.26,1.17
0.28,1.18
0.3,1.19
0.32,1.2
0.34,1.2
0.36,1.2
0.38,1.21
0.4,1.22
0.42,1.22
0.44,1.24
0.46,1.25
0.48,1.27
0.5,1.28
0.52,1.29
0.54,1.3
0.56,1.3
0.58,1.32
0.6,1.32
0.62,1.33
0.64,1.35
0.66,1.35
0.68,1.37
0.7,1.38
0.73,1.39
0.74,1.41
0.76,1.42
0.78,1.42
0.8,1.43
0.83,1.43
0.84,1.44
0.87,1.45
0.88,1.47
0.9,1.47
0.92,1.49
0.95,1.51
0.96,1.53
0.98,1.52
1.0,1.54
1.02,1.55
1.04,1.55
1.07,1.57
1.08,1.58
1.1,1.59
1.12,1.6
1.14,1.61
1.16,1.61
1.19,1.64
1.2,1.65
1.22,1.66
1.24,1.66
1.26,1.67
1.28,1.68
1.3,1.68
1.32,1.69
1.35,1.7
1.36,1.71
1.38,1.72
1.4,1.73
1.42,1.75
1.44,1.75
1.46,1.76
1.48,1.77
1.5,1.78
1.52,1.79
1.55,1.79
1.56,1.8
1.58,1.81
1.6,1.82
1.62,1.83
1.64,1.84
1.66,1.86
1.68,1.88
1.7,1.88
1.72,1.9
1.74,1.91
1.76,1.91
1.78,1.93
1.8,1.94
1.83,1.95
1.84,1.97
1.86,1.97
1.88,2.0
1.91,2.02
1.92,2.02
1.94,2.04
1.96,2.04
1.98,2.06
2.0,2.06
2.02,2.08
2.04,2.1
2.06,2.11
2.08,2.13
2.1,2.13
2.12,2.15
2.14,2.16
2.16,2.16
2.18,2.17
2.2,2.18
2.23,2.19
2.24,2.19
2.26,2.21
2.28,2.22
2.3,2.22
2.32,2.23
2.34,2.24
2.36,2.26
2.38,2.27
2.4,2.28
2.42,2.29
2.44,2.3
2.46,2.31
2.48,2.32
2.5,2.34
2.52,2.35
2.54,2.36
2.56,2.38
2.58,2.38
2.6,2.4
2.62,2.41
2.64,2.43
2.67,2.44
2.68,2.44
2.7,2.45
2.72,2.46
2.74,2.47
2.76,2.48
2.79,2.49
2.8,2.5
2.82,2.52
2.84,2.53
2.87,2.54
2.88,2.53
2.9,2.54
2.92,2.56
2.94,2.56
2.96,2.57
2.98,2.58
3.0,2.58
3.02,2.58
3.04,2.6
3.07,2.61
3.08,2.62
3.11,2.63
3.12,2.64
3.14,2.65
3.16,2.64
3.18,2.66
3.2,2.68
3.23,2.68
3.24,2.68
3.26,2.7
3.28,2.71
3.3,2.72
3.32,2.73
3.34,2.74
3.36,2.76
3.38,2.76
3.4,2.76
3.42,2.77
3.44,2.79
3.46,2.8
3.48,2.8
3.51,2.81
3.52,2.81
3.54,2.82
3.56,2.83
3.58,2.84
3.6,2.85
3.63,2.85
3.64,2.87
3.66,2.88
3.68,2.89
3.7,2.9
3.72,2.91
3.74,2.92
3.76,2.94
3.78,2.96
3.8,2.97
3.82,2.96
3.84,2.97
3.86,3.0
3.88,3.02
3.9,3.02
3.93,3.05
3.94,3.04
3.96,3.05
3.98,3.06
4.0,3.07
4.02,3.08
4.04,3.1
4.07,3.1
4.08,3.1
4.1,3.1
4.12,3.12
4.14,3.13
4.16,3.13
4.18,3.14
4.2,3.15
4.22,3.16
4.24,3.17
4.27,3.19
4.28,3.2
4.3,3.2
4.32,3.23
4.34,3.23
4.36,3.25
4.38,3.24
4.4,3.26
4.42,3.27
4.44,3.28
4.46,3.28
4.48,3.3
4.5,3.31
4.52,3.32
4.54,3.34
4.56,3.34
4.59,3.35
4.6,3.37
4.62,3.38
4.64,3.39
4.67,3.4
4.68,3.41
4.7,3.42
4.72,3.43
4.75,3.44
4.76,3.45
4.78,3.46
4.8,3.48
4.82,3.49
4.84,3.5
4.86,3.52
4.88,3.53
4.9,3.54
4.92,3.54
4.94,3.56
4.96,3.56
4.98,3.57
5.0,3.58
5.02,3.62
5.04,3.6
5.06,3.62
5.08,3.62
5.1,3.63
5.12,3.63
5.14,3.64
5.16,3.66
5.18,3.66
5.2,3.68
5.23,3.68
5.24,3.7
5.26,3.7
5.28,3.71
5.3,3.72
5.32,3.73
5.34,3.75
5.36,3.76
5.38,3.77
5.4,3.78
5.42,3.79
5.44,3.79
5.46,3.81
5.48,3.81
5.5,3.82
5.52,3.83
5.54,3.85
5.56,3.87
5.58,3.87
5.6,3.88
5.62,3.9
5.64,3.89
5.66,3.89
5.68,3.92
5.7,3.93
5.72,3.94
5.74,3.94
5.76,3.95
5.78,3.97
5.8,3.97
5.82,3.98
5.84,3.98
5.86,4.0
5.88,3.99
5.9,4.0
5.92,4.0
5.94,4.01
5.96,4.03
5.99,4.02
6.0,4.03
6.02,4.05
6.04,4.05
6.06,4.05
6.08,4.07
6.1,4.07
6.13,4.09
6.15,4.09
6.16,4.1
6.18,4.11
6.2,4.11
6.22,4.12
6.24,4.14
6.26,4.14
6.28,4.15
6.3,4.16
6.32,4.18
6.34,4.18
6.36,4.17
6.38,4.19
6.4,4.22
6.42,4.22
6.44,4.25
6.46,4.25
6.48,4.26
6.51,4.26
6.52,4.27
6.55,4.29
6.56,4.31
6.59,4.31
6.6,4.32
6.62,4.33
6.64,4.34
6.67,4.36
6.68,4.37
6.7,4.38
6.72,4.38
6.74,4.41
6.76,4.42
6.78,4.41
6.8,4.42
6.82,4.43
6.84,4.44
6.86,4.47
6.88,4.47
6.9,4.49
6.92,4.46
6.94,4.48
6.96,4.5
6.98,4.52
7.0,4.53
7.02,4.55
7.04,4.55
7.06,4.56
7.08,4.56
7.11,4.59
7.12,4.58
7.14,4.59
7.16,4.61
7.18,4.62
7.2,4.61
7.22,4.65
7.24,4.64
7.27,4.65
7.28,4.65
7.31,4.67
7.32,4.68
7.34,4.68
7.36,4.7
7.38,4.72
7.4,4.72
7.42,4.73
7.44,4.75
7.46,4.75
7.48,4.76
7.5,4.78
7.52,4.79
7.54,4.81
7.56,4.82
7.58,4.83
7.6,4.84
7.63,4.85
7.64,4.86
7.66,4.87
7.68,4.88
7.7,4.89
7.72,4.89
7.74,4.9
7.76,4.9
7.78,4.91
7.8,4.92
7.82,4.94
7.84,4.93
