Time (s),Distance (m)
4.26,2.0
4.28,2.01
4.3,2.02
4.32,2.03
4.34,2.04
4.36,2.04
4.38,2.04
4.41,2.05
4.43,2.06
4.44,2.06
4.47,2.07
4.48,2.08
4.5,2.09
4.52,2.1
4.54,2.12
4.56,2.12
4.59,2.13
4.6,2.14
4.62,2.14
4.64,2.15
4.67,2.15
4.68,2.17
4.71,2.16
4.72,2.17
4.74,2.17
4.76,2.18
4.79,2.19
4.8,2.18
4.82,2.2
4.84,2.2
4.86,2.2
4.88,2.2
4.9,2.21
4.92,2.21
4.95,2.21
4.96,2.22
4.98,2.22
5.0,2.23
5.03,2.22
5.04,2.23
5.06,2.23
5.09,2.24
5.11,2.24
5.12,2.24
5.14,2.24
5.16,2.25
5.18,2.25
5.2,2.25
5.23,2.26
5.24,2.26
5.27,2.26
5.28,2.27
5.31,2.27
5.32,2.28
5.34,2.29
5.36,2.29
5.38,2.29
5.4,2.29
5.43,2.3
5.44,2.3
5.46,2.3
5.48,2.3
5.5,2.31
5.53,2.31
5.55,2.32
5.56,2.32
5.59,2.33
5.6,2.33
5.62,2.34
5.64,2.33
5.66,2.35
5.68,2.35
5.7,2.35
5.72,2.37
5.74,2.38
5.76,2.38
5.78,2.4
5.8,2.41
5.83,2.42
5.84,2.42
5.87,2.44
5.88,2.44
5.91,2.45
5.92,2.45
5.94,2.46
5.97,2.47
5.99,2.47
6.0,2.48
6.02,2.48
6.04,2.49
6.07,2.51
6.08,2.5
6.1,2.51
6.12,2.51
6.15,2.52
6.16,2.51
6.18,2.53
6.2,2.53
6.22,2.53
6.25,2.53
6.26,2.54
6.28,2.53
6.31,2.53
6.32,2.54
6.34,2.55
6.36,2.54
6.38,2.55
6.4,2.54
6.42,2.55
6.44,2.55
6.46,2.55
6.48,2.56
6.51,2.56
6.52,2.56
6.54,2.55
6.56,2.55
6.58,2.55
6.6,2.56
6.62,2.57
6.64,2.56
6.66,2.56
6.68,2.57
6.7,2.57
6.72,2.57
6.74,2.58
6.76,2.59
6.79,2.58
6.8,2.58
6.82,2.58
6.84,2.58
6.87,2.59
6.88,2.58
6.9,2.59
6.92,2.58
6.95,2.59
6.96,2.59
6.98,2.59
7.0,2.6
7.03,2.6
7.04,2.6
7.06,2.6
7.08,2.6
7.1,2.6
7.12,2.61
7.14,2.61
7.16,2.61
7.18,2.62
7.2,2.62
7.22,2.64
7.24,2.64
7.27,2.63
7.28,2.65
7.3,2.66
7.32,2.65
7.35,2.65
7.36,2.66
7.38,2.67
7.4,2.68
7.42,2.68
7.44,2.69
7.46,2.7
7.48,2.71
7.5,2.71
7.52,2.72
7.54,2.73
7.56,2.73
7.58,2.74
7.6,2.75
7.62,2.76
7.64,2.76
7.67,2.78
7.68,2.78
7.71,2.8
7.72,2.8
7.74,2.81
7.76,2.82
7.78,2.82
7.8,2.82
7.83,2.83
7.84,2.83
7.86,2.84
7.88,2.85
7.9,2.85
7.92,2.86
7.94,2.86
7.96,2.87
7.98,2.88
8.0,2.89
8.02,2.89
8.04,2.89
8.07,2.9
8.08,2.9
8.1,2.92
8.12,2.92
8.15,2.92
8.16,2.92
8.18,2.93
8.2,2.94
8.23,2.95
8.24,2.95
8.26,2.97
8.28,2.96
8.31,2.97
8.32,2.97
8.34,2.97
8.36,2.98
8.38,2.99
8.4,2.98
8.42,2.99
8.44,3.0
8.47,3.0
8.48,3.01
8.5,3.0
8.52,3.02
8.54,3.02
8.56,3.03
8.59,3.03
8.6,3.03
8.63,3.03
8.64,3.04
8.66,3.06
8.68,3.04
8.7,3.05
8.72,3.06
8.74,3.06
8.76,3.07
8.78,3.08
8.8,3.08
8.83,3.08
8.84,3.1
8.86,3.1
8.88,3.1
8.9,3.1
8.92,3.12
8.94,3.12
8.96,3.14
8.98,3.14
9.0,3.14
9.02,3.15
9.04,3.17
9.06,3.19
9.08,3.19
9.1,3.2
9.12,3.21
9.15,3.21
9.16,3.22
9.18,3.23
9.2,3.24
9.22,3.26
9.24,3.26
9.26,3.27
9.28,3.28
9.31,3.28
9.32,3.28
9.34,3.31
9.36,3.32
9.39,3.31
9.4,3.32
9.42,3.32
9.44,3.33
9.46,3.34
9.48,3.35
9.51,3.34
9.52,3.35
9.54,3.36
9.56,3.36
9.59,3.36
9.6,3.36
9.62,3.37
9.64,3.37
9.66,3.37
9.68,3.38
9.7,3.39
9.72,3.39
9.74,3.39
9.76,3.4
9.78,3.39
9.8,3.41
9.82,3.41
9.84,3.41
9.86,3.42
9.88,3.42
9.91,3.43
9.92,3.43
9.94,3.43
9.96,3.44
9.98,3.44
10.0,3.45
10.03,3.45
10.04,3.46
10.06,3.45
10.08,3.47
10.1,3.47
10.12,3.47
10.15,3.49
10.16,3.48
10.18,3.5
10.2,3.51
10.23,3.5
10.24,3.52
10.27,3.53
10.28,3.53
10.3,3.52
10.32,3.54
10.34,3.55
10.36,3.55
10.38,3.56
10.4,3.57
10.43,3.59
10.44,3.6
10.47,3.6
10.48,3.62
10.51,3.62
10.52,3.63
10.54,3.63
10.56,3.63
10.59,3.63
10.6,3.65
10.62,3.66
10.64,3.66
10.66,3.66
10.68,3.68
10.7,3.68
10.72,3.68
10.74,3.7
10.76,3.71
10.78,3.71
10.8,3.72
10.82,3.71
10.84,3.72
10.86,3.73
10.88,3.72
10.9,3.73
10.92,3.74
10.94,3.76
10.96,3.78
10.99,3.77
11.0,3.78
11.02,3.77
11.04,3.79
11.06,3.79
11.08,3.8
11.1,3.8
11.12,3.81
11.15,3.81
11.16,3.81
11.19,3.83
11.2,3.84
11.22,3.82
11.24,3.84
11.26,3.83
11.28,3.84
11.3,3.84
11.32,3.84
11.35,3.85
11.36,3.86
11.39,3.85
11.4,3.85
11.42,3.85
11.44,3.85
11.47,3.85
11.48,3.86
11.5,3.87
11.52,3.86
11.55,3.87
11.56,3.86
11.58,3.86
11.6,3.87
11.62,3.88
11.64,3.88
11.66,3.87
11.68,3.89
11.7,3.89
11.72,3.89
11.74,3.89
11.76,3.88
11.79,3.89
11.8,3.89
11.83,3.9
11.84,3.92
11.86,3.89
11.88,3.89
11.9,3.93
11.92,3.91
11.94,3.92
11.96,3.91
11.98,3.92
12.0,3.92
12.03,3.92
12.04,3.93
12.06,3.93
12.08,3.94
12.11,3.94
12.12,3.95
12.14,3.95
12.16,3.96
12.19,3.96
12.2,3.97
12.22,3.97
12.24,4.0
12.27,3.99
12.28,4.0
12.31,4.01
12.32,4.02
12.35,4.03
12.36,4.03
12.38,4.04
12.4,4.05
12.43,4.06
12.44,4.06
12.46,4.08
12.48,4.08
12.51,4.1
12.52,4.1
12.55,4.1
12.56,4.11
12.59,4.12
12.6,4.11
12.63,4.13
12.64,4.13
12.66,4.13
12.68,4.15
12.7,4.17
12.72,4.16
12.74,4.16
12.76,4.18
12.79,4.18
12.8,4.19
12.82,4.2
12.84,4.22
12.86,4.22
12.88,4.23
12.9,4.24
12.92,4.24
12.94,4.24
12.96,4.26
12.98,4.26
13.0,4.26
13.02,4.27
13.04,4.27
13.06,4.29
13.08,4.29
13.11,4.28
13.12,4.3
13.14,4.3
13.16,4.31
13.18,4.33
13.2,4.34
13.23,4.36
13.24,4.36
13.27,4.36
13.28,4.38
13.31,4.38
13.32,4.38
13.34,4.39
13.36,4.4
13.38,4.4
13.4,4.44
13.42,4.43
13.44,4.46
13.47,4.46
13.48,4.47
13.51,4.46
13.52,4.48
13.55,4.49
13.56,4.49
13.59,4.49
13.6,4.51
13.62,4.53
13.64,4.53
13.66,4.54
13.68,4.55
13.7,4.55
13.72,4.55
13.75,4.57
13.76,4.58
13.79,4.59
13.8,4.59
13.82,4.6
13.84,4.6
13.87,4.6
13.88,4.61
13.9,4.61
13.92,4.62
13.94,4.63
13.96,4.63
13.98,4.64
14.0,4.65
14.03,4.66
14.04,4.66
14.06,4.67
14.08,4.68
14.1,4.68
14.12,4.68
14.15,4.7
14.16,4.7
14.18,4.7
14.2,4.71
14.22,4.73
14.24,4.75
14.27,4.74
14.28,4.75
14.3,4.78
14.32,4.77
14.35,4.78
14.36,4.77
14.38,4.82
14.4,4.82
14.43,4.82
14.44,4.83
14.47,4.84
14.48,4.85
14.5,4.87
14.52,4.87
14.55,4.88
14.56,4.9
14.59,4.87
14.6,4.9
14.62,4.91
14.64,4.91
14.66,4.91
14.68,4.93
14.7,4.93
14.72,4.94
14.74,4.94
14.76,4.96
14.79,4.96
14.8,4.96
14.82,4.97
14.84,4.97
14.87,5.0
14.88,4.99
14.91,4.99
14.92,4.99
14.95,5.01
14.96,5.0
14.99,5.01
15.0,5.01
15.02,5.01
15.04,5.01
15.06,5.03
15.08,5.01
15.11,5.03
15.12,5.02
15.14,5.02
15.16,5.03
15.18,5.03
15.2,5.02
15.23,5.02
15.24,5.04
15.26,5.02
15.28,5.04
15.31,5.05
15.32,5.04
15.35,5.04
15.36,5.05
15.38,5.05
15.4,5.06
15.42,5.08
15.44,5.06
15.46,5.06
15.48,5.07
15.51,5.08
15.52,5.07
15.54,5.09
15.56,5.1
15.59,5.09
15.6,5.09
15.62,5.11
15.64,5.1
15.66,5.1
15.68,5.11
15.7,5.11
15.72,5.11
15.74,5.1
15.76,5.11
15.78,5.12
15.8,5.13
15.82,5.15
15.84,5.15
15.86,5.14
15.88,5.15
15.91,5.15
15.92,5.15
15.94,5.15
15.96,5.17
15.99,5.15
16.0,5.16
16.02,5.16
16.04,5.18
16.06,5.18
16.08,5.19
16.11,5.18
16.12,5.2
16.14,5.2
16.16,5.21
16.18,5.2
16.2,5.22
16.22,5.22
16.24,5.22
16.26,5.22
16.28,5.22
16.3,5.24
16.32,5.24
16.35,5.23
16.36,5.24
16.39,5.25
16.4,5.25
16.43,5.26
16.44,5.26
16.47,5.26
16.48,5.28
16.5,5.28
16.52,5.28
16.54,5.26
16.56,5.28
16.58,5.27
16.6,5.29
16.63,5.28
16.64,5.29
16.66,5.31
16.68,5.31
16.71,5.31
16.72,5.3
16.74,5.32
16.76,5.33
16.78,5.33
16.8,5.32
16.82,5.35
16.84,5.33
16.86,5.36
16.88,5.33
16.91,5.35
16.92,5.35
16.94,5.38
16.96,5.38
16.99,5.38
17.0,5.39
17.03,5.41
17.04,5.42
17.07,5.42
17.08,5.44
17.1,5.43
17.12,5.45
17.14,5.43
17.16,5.44
17.19,5.46
17.2,5.47
17.23,5.47
17.24,5.47
17.26,5.48
17.28,5.49
17.31,5.51
17.32,5.51
17.34,5.52
17.36,5.53
17.39,5.54
17.4,5.55
17.42,5.55
17.44,5.57
17.47,5.57
17.48,5.57
17.51,5.59
17.52,5.61
17.55,5.62
17.56,5.61
17.59,5.61
17.6,5.63
17.63,5.62
17.64,5.66
17.67,5.67
17.68,5.66
17.71,5.65
17.72,5.67
17.74,5.66
17.76,5.68
17.78,5.69
17.8,5.69
17.82,5.68
17.84,5.69
17.87,5.7
17.88,5.7
17.91,5.7
17.92,5.7
17.95,5.73
17.96,5.74
17.99,5.74
18.0,5.74
18.02,5.77
18.04,5.76
18.07,5.78
18.08,5.77
18.11,5.79
18.12,5.78
18.14,5.8
18.16,5.8
18.18,5.84
18.2,5.82
18.23,5.82
18.24,5.82
18.27,5.83
18.28,5.85
18.31,5.84
18.32,5.85
18.34,5.86
18.36,5.86
18.39,5.88
18.4,5.87
18.43,5.89
18.44,5.88
18.46,5.9
18.48,5.91
18.51,5.91
18.52,5.92
18.54,5.92
18.56,5.92
18.59,5.94
18.6,5.96
18.62,5.96
18.64,5.96
18.66,5.94
18.68,5.96
18.7,5.97
18.72,5.98
18.75,5.97
18.76,5.98
18.78,5.97
18.8,6.0
18.82,5.97
18.84,6.0
18.86,6.0
18.88,6.01
18.91,6.02
18.92,6.02
18.94,6.02
18.96,6.01
18.98,6.01
19.0,6.02
19.02,6.02
19.04,6.02
19.06,6.03
19.08,6.02
19.1,6.02
19.12,6.02
19.14,6.02
19.16,6.02
19.18,6.03
19.2,6.03
19.23,6.02
19.24,6.04
19.26,6.04
19.28,6.06
19.31,6.05
19.32,6.05
19.35,6.05
19.36,6.04
19.38,6.08
19.4,6.07
19.43,6.04
19.44,6.08
19.46,6.04
19.48,6.07
19.51,6.07
19.52,6.06
19.55,6.06
19.56,6.09
19.58,6.08
19.6,6.1
19.62,6.09
19.64,6.11
19.66,6.09
19.68,6.11
19.7,6.1
19.72,6.1
19.75,6.11
19.76,6.11
19.78,6.12
19.8,6.11
19.83,6.12
19.84,6.14
19.87,6.15
19.88,6.15
19.91,6.16
19.92,6.17
19.95,6.16
19.96,6.16
19.99,6.17
20.0,6.18
20.02,6.18
20.04,6.18
20.06,6.2
20.08,6.19
20.11,6.21
20.12,6.23
20.14,6.24
20.16,6.23
20.18,6.24
20.2,6.25
20.23,6.24
20.24,6.24
20.26,6.27
20.28,6.28
20.31,6.29
20.32,6.3
20.35,6.3
20.36,6.3
20.39,6.31
20.4,6.33
20.42,6.34
20.44,6.33
20.46,6.33
20.48,6.34
20.51,6.34
20.52,6.35
20.55,6.37
20.56,6.37
20.59,6.37
20.6,6.38
20.62,6.37
20.64,6.37
20.67,6.4
20.68,6.39
20.7,6.4
20.72,6.4
20.75,6.41
20.76,6.42
20.79,6.43
20.8,6.42
20.82,6.41
20.84,6.42
20.86,6.44
20.88,6.47
20.91,6.45
20.92,6.47
20.94,6.47
20.96,6.48
20.99,6.48
21.0,6.48
21.02,6.5
21.04,6.51
21.06,6.51
21.08,6.52
21.1,6.51
21.12,6.54
21.15,6.52
21.16,6.56
21.19,6.55
21.2,6.56
21.22,6.57
21.24,6.58
21.26,6.59
21.28,6.59
21.3,6.59
21.32,6.59
21.34,6.61
21.36,6.62
21.39,6.64
21.4,6.64
21.42,6.63
21.44,6.62
21.46,6.65
21.48,6.65
21.5,6.68
21.52,6.68
21.54,6.69
21.56,6.68
21.58,6.7
21.6,6.7
21.63,6.7
21.64,6.69
21.66,6.73
21.68,6.73
21.7,6.72
21.72,6.73
21.75,6.74
21.76,6.75
21.79,6.74
21.8,6.74
21.82,6.77
21.84,6.78
21.86,6.77
21.88,6.79
21.9,6.78
21.92,6.79
21.94,6.8
21.96,6.81
21.99,6.81
22.0,6.82
22.02,6.83
22.04,6.84
22.07,6.86
22.08,6.87
22.11,6.87
22.12,6.9
22.15,6.89
22.16,6.89
22.18,6.9
22.2,6.93
22.23,6.93
22.24,6.94
22.27,6.96
22.28,6.97
22.3,6.98
22.32,6.98
22.34,6.98
22.36,7.02
22.38,7.01
22.4,7.0
22.43,7.01
22.44,7.02
22.47,7.03
22.48,7.03
22.5,7.04
22.52,7.04
22.54,7.05
22.56,7.07
22.58,7.08
22.6,7.06
22.63,7.11
22.64,7.09
22.67,7.08
22.68,7.1
22.7,7.1
22.72,7.1
22.75,7.11
22.76,7.13
22.78,7.13
22.8,7.15
22.83,7.14
22.84,7.19
22.87,7.15
22.88,7.2
22.9,7.18
22.92,7.17
22.94,7.23
22.96,7.23
22.99,7.23
23.0,7.24
23.02,7.23
23.04,7.26
23.07,7.27
23.08,7.29
23.1,7.28
23.12,7.29
23.14,7.3
23.16,7.3
23.18,7.31
23.2,7.32
23.23,7.33
23.24,7.35
23.26,7.34
23.28,7.35
23.3,7.35
23.32,7.36
23.34,7.38
23.36,7.38
23.39,7.4
23.4,7.39
23.42,7.4
23.44,7.43
23.46,7.4
23.48,7.42
23.5,7.41
23.52,7.42
23.55,7.44
23.56,7.46
23.59,7.44
23.6,7.47
23.63,7.46
23.64,7.49
23.67,7.47
23.68,7.49
23.71,7.48
23.72,7.52
23.75,7.5
23.76,7.53
23.79,7.53
23.8,7.55
23.83,7.53
23.84,7.55
23.87,7.54
23.88,7.54
23.91,7.57
23.92,7.56
23.95,7.59
23.96,7.59
23.99,7.6
24.0,7.63
24.03,7.64
24.04,7.64
24.07,7.64
24.08,7.66
24.11,7.67
24.12,7.68
24.15,7.67
24.16,7.7
24.18,7.71
24.2,7.73
24.22,7.73
24.24,7.74
24.26,7.75
24.28,7.79
24.31,7.77
24.32,7.77
24.34,7.79
24.36,7.78
24.38,7.81
24.4,7.81
24.43,7.83
24.44,7.85
24.47,7.85
24.48,7.85
24.5,7.88
24.52,7.86
24.55,7.87
24.56,7.88
24.58,7.87
24.6,7.92
24.63,7.91
24.64,7.9
24.66,7.91
24.68,7.91
24.7,7.93
24.72,7.94
24.75,7.94
24.76,7.96
24.79,7.97
24.8,7.97
24.83,7.98
24.84,8.0
24.86,8.0
24.88,8.01
24.91,8.02
24.92,8.02
24.95,8.02
24.96,8.05
24.99,8.05
25.0,8.08
25.03,8.07
25.04,8.1
25.06,8.11
25.08,8.13
25.11,8.12
25.12,8.13
25.15,8.13
25.16,8.14
25.19,8.15
25.2,8.18
25.23,8.19
25.24,8.18
25.26,8.19
25.28,8.21
25.3,8.2
25.32,8.22
25.34,8.21
25.36,8.23
25.39,8.26
25.4,8.26
25.42,8.26
25.44,8.27
25.47,8.26
25.48,8.28
25.51,8.28
25.52,8.29
25.54,8.28
25.56,8.29
25.58,8.35
25.6,8.32
25.63,8.32
25.64,8.34
25.67,8.35
25.68,8.35
25.7,8.37
25.72,8.4
25.75,8.37
25.76,8.41
25.79,8.41
25.8,8.41
25.82,8.44
25.84,8.46
25.86,8.44
25.88,8.48
25.9,8.47
25.92,8.5
25.95,8.5
25.96,8.51
25.99,8.53
26.0,8.54
26.03,8.55
26.04,8.57
26.06,8.58
26.08,8.58
26.1,8.61
26.12,8.6
26.15,8.62
26.16,8.64
26.19,8.65
26.2,8.64
26.23,8.68
26.24,8.69
26.27,8.69
26.28,8.7
