Time (s),Distance (m)
0.02,1.05
0.04,1.06
0.07,1.09
0.08,1.1
0.11,1.13
0.12,1.14
0.14,1.17
0.16,1.19
0.19,1.24
0.2,1.26
0.22,1.27
0.24,1.3
0.26,1.31
0.28,1.34
0.3,1.38
0.32,1.4
0.35,1.45
0.36,1.48
0.38,1.49
0.4,1.5
0.42,1.53
0.44,1.57
0.46,1.59
0.48,1.6
0.5,1.64
0.52,1.67
0.55,1.7
0.56,1.72
0.59,1.74
0.6,1.76
0.62,1.79
0.64,1.82
0.66,1.83
0.68,1.86
0.7,1.88
0.72,1.93
0.74,1.96
0.76,1.96
0.78,2.0
0.8,2.04
0.82,2.07
0.84,2.08
0.87,2.12
0.88,2.16
0.9,2.19
0.92,2.2
0.94,2.22
0.96,2.24
0.98,2.26
1.0,2.3
1.02,2.33
1.04,2.34
1.06,2.37
1.08,2.42
1.1,2.44
1.12,2.48
1.14,2.5
1.16,2.52
1.18,2.54
1.2,2.57
1.22,2.6
1.24,2.61
1.26,2.64
1.28,2.67
1.31,2.7
1.32,2.73
1.34,2.75
1.36,2.78
1.38,2.8
1.4,2.83
1.43,2.85
1.44,2.87
1.46,2.87
1.48,2.9
1.5,2.93
1.52,2.96
1.54,2.97
1.56,3.0
1.59,3.03
1.6,3.05
1.63,3.08
1.64,3.1
1.66,3.13
1.68,3.15
1.71,3.19
1.72,3.22
1.74,3.25
1.76,3.28
1.78,3.31
1.8,3.35
1.82,3.38
1.84,3.4
1.86,3.43
1.88,3.45
1.91,3.49
1.92,3.5
1.94,3.54
1.96,3.55
1.98,3.6
2.0,3.61
2.02,3.64
2.04,3.65
2.06,3.69
2.08,3.71
2.11,3.74
2.12,3.76
2.14,3.79
2.16,3.81
2.19,3.84
2.2,3.86
2.22,3.9
2.24,3.94
2.27,3.98
2.28,3.99
2.3,4.02
2.32,4.06
2.35,4.08
2.36,4.12
2.38,4.13
2.4,4.15
2.43,4.2
2.44,4.2
2.46,4.24
2.48,4.28
2.5,4.29
2.52,4.32
2.54,4.33
2.56,4.36
2.58,4.38
2.6,4.41
2.62,4.44
2.64,4.46
2.66,4.5
2.68,4.52
2.7,4.55
2.72,4.57
2.75,4.61
2.76,4.64
2.78,4.66
2.8,4.7
2.83,4.74
2.84,4.76
2.86,4.8
2.88,4.83
2.91,4.86
2.92,4.87
2.94,4.89
2.96,4.92
2.98,4.94
3.0,4.98
3.03,5.0
3.04,5.0
3.06,5.04
3.08,5.07
3.11,5.1
3.12,5.1
3.14,5.15
3.16,5.18
3.18,5.19
3.2,5.22
3.22,5.25
3.25,5.27
3.26,5.3
3.28,5.31
3.31,5.38
3.32,5.4
3.34,5.41
3.36,5.43
3.39,5.48
3.4,5.49
3.42,5.52
3.44,5.54
3.47,5.58
3.48,5.59
3.51,5.62
3.52,5.66
3.55,5.68
3.56,5.7
3.58,5.74
3.6,5.74
3.62,5.77
3.64,5.8
3.66,5.83
3.68,5.85
3.7,5.9
3.72,5.89
3.74,5.96
3.76,5.99
3.78,6.0
3.8,6.0
3.82,6.05
3.84,6.09
3.86,6.12
3.88,6.14
3.9,6.16
3.92,6.19
3.94,6.23
3.96,6.23
3.99,6.28
4.0,6.29
4.03,6.34
4.04,6.34
4.06,6.37
4.08,6.4
4.1,6.4
4.12,6.44
4.14,6.46
4.16,6.49
4.18,6.52
4.2,6.53
4.23,6.6
4.24,6.6
4.26,6.63
4.28,6.67
4.31,6.69
4.32,6.72
4.35,6.73
4.36,6.76
4.38,6.79
4.4,6.81
4.42,6.84
4.44,6.86
4.47,6.88
4.48,6.9
4.51,6.94
4.52,6.96
4.54,6.98
4.56,7.02
4.58,7.02
4.6,7.07
4.62,7.09
4.64,7.11
4.66,7.12
4.68,7.15
4.7,7.2
4.72,7.25
4.74,7.26
4.76,7.3
4.79,7.35
4.8,7.35
4.82,7.36
4.84,7.41
4.86,7.44
4.88,7.46
4.9,7.5
4.92,7.53
4.95,7.55
4.96,7.56
4.99,7.63
5.0,7.61
5.03,7.67
5.04,7.68
5.06,7.71
5.08,7.73
5.1,7.76
5.12,7.78
5.14,7.81
5.16,7.79
5.19,7.89
5.2,7.91
5.22,7.93
5.24,7.96
5.26,7.98
5.28,8.0
5.31,8.02
5.32,8.04
5.35,8.09
5.36,8.08
5.39,8.14
5.4,8.15
5.42,8.16
5.44,8.19
5.46,8.21
5.48,8.24
5.51,8.27
5.52,8.29
5.55,8.31
5.56,8.33
5.59,8.37
5.6,8.37
5.62,8.41
5.64,8.42
5.66,8.43
5.68,8.46
5.71,8.51
5.72,8.52
5.75,8.57
5.76,8.57
5.78,8.6
5.8,8.65
5.82,8.67
5.84,8.71
