Time (s),Distance (m)
5.04,6.01
5.06,6.01
5.08,6.03
5.1,6.05
5.12,6.07
5.14,6.1
5.16,6.11
5.18,6.13
5.2,6.13
5.22,6.18
5.24,6.19
5.26,6.22
5.28,6.22
5.3,6.25
5.32,6.25
5.34,6.28
5.36,6.32
5.38,6.36
5.4,6.35
5.42,6.39
5.44,6.39
5.46,6.42
5.48,6.44
5.5,6.45
5.52,6.46
5.54,6.48
5.56,6.49
5.58,6.54
5.6,6.57
5.62,6.56
5.64,6.6
5.66,6.6
5.68,6.63
5.7,6.66
5.72,6.67
5.74,6.69
5.76,6.7
5.78,6.73
5.8,6.73
5.82,6.75
5.84,6.79
5.86,6.81
5.88,6.81
5.9,6.85
5.92,6.85
5.94,6.89
5.96,6.93
5.98,6.93
6.0,6.96
6.02,6.97
6.04,7.0
6.06,7.04
6.08,7.06
6.1,7.08
6.12,7.1
6.14,7.1
6.16,7.1
6.18,7.15
6.2,7.14
6.22,7.18
6.24,7.2
6.26,7.22
6.28,7.24
6.3,7.24
6.32,7.27
6.34,7.26
6.36,7.29
6.38,7.31
6.4,7.33
6.42,7.35
6.44,7.35
6.46,7.41
6.48,7.41
6.5,7.42
6.52,7.44
6.54,7.45
6.56,7.47
6.58,7.48
6.6,7.5
6.62,7.54
6.64,7.55
6.66,7.56
6.68,7.6
6.7,7.64
6.72,7.69
6.74,7.69
6.76,7.71
6.78,7.72
6.8,7.75
6.82,7.77
6.84,7.75
6.86,7.8
6.88,7.84
6.9,7.86
6.92,7.86
6.94,7.87
6.96,7.92
6.98,7.93
7.0,7.93
7.02,7.98
7.04,8.0
7.06,8.02
7.08,8.01
7.1,8.06
7.12,8.02
7.14,8.08
7.16,8.06
7.18,8.09
7.2,8.11
7.22,8.13
7.24,8.12
7.26,8.2
7.28,8.19
7.3,8.2
7.32,8.22
7.34,8.26
7.36,8.29
7.38,8.28
7.4,8.31
7.42,8.33
7.44,8.36
7.46,8.39
7.48,8.41
7.5,8.43
7.52,8.44
7.54,8.43
7.56,8.46
7.58,8.48
7.6,8.49
7.62,8.5
7.64,8.53
7.66,8.53
7.68,8.54
7.7,8.53
7.72,8.58
7.74,8.58
7.76,8.61
7.78,8.59
7.8,8.59
7.82,8.65
7.84,8.62
7.86,8.67
7.88,8.67
7.9,8.68
7.92,8.68
7.94,8.7
